Survey_1,Survey_2,Type,Subpopulation,Indicator,Category,DiffEst.P,StdError.P,LCB95Pct.P,UCB95Pct.P,DiffEst.UP,NResp_1,Estimate.P_1,StdError.P_1,LCB95Pct.P_1,UCB95Pct.P_1,Estimate.U_1,StdError.U_1,LCB95Pct.U_1,UCB95Pct.U_1,NResp_2,Estimate.P_2,StdError.P_2,LCB95Pct.P_2,UCB95Pct.P_2,Estimate.U_2,StdError.U_2,LCB95Pct.U_2,UCB95Pct.U_2
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Pacific Northwest Region,Nitrogen_Conc_Class,1000 - 10000,-3.031293639,1.509620362,-5.990095178,-0.0724921,-3687.313074,7,3.728656107,1.526949748,0.735889595,6.72142262,4496.887465,1811.746681,945.9292216,8047.845709,7,0.697362468,0.241113419,0.224788852,1.169936085,848.2826321,280.9443655,297.641794,1398.92347
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Pacific Northwest Region,Nitrogen_Conc_Class,Not Assessed,-0.483283087,0.419421433,-1.30533399,0,-587.8731181,1,0.483283087,0.419421433,0,1.30533399,582.8560188,499.9624908,0,1562.764495,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Rio Grande-Texas-Gulf Region,Nitrogen_Conc_Class,< 100,-0.565303646,0.88584821,-2.301534234,1.170926942,-242.1085109,1,0.9319548,0.825609986,0,2.550120637,330.8923766,285.3380589,0,890.1446956,1,0.366651154,0.321084418,0,0.99596505,157.0295285,134.0839503,0,419.829242
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Rio Grande-Texas-Gulf Region,Nitrogen_Conc_Class,100 - 1000,2.114297036,8.865107238,-15.26099387,19.48958794,905.5121271,45,69.99560327,6.750266066,56.76532489,83.22588164,24852.07599,3874.624255,17257.952,32446.19999,49,72.1099003,7.073196736,58.24668945,85.97311116,30883.26196,7194.370863,16782.55418,44983.96974
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Rio Grande-Texas-Gulf Region,Nitrogen_Conc_Class,1000 - 10000,-6.747667586,7.475825075,-21.40001549,7.904680317,-2889.894241,19,25.59383035,6.530240636,12.79479389,38.3928668,9087.139578,2425.698809,4332.857276,13841.42188,24,18.84616276,4.561788042,9.905222495,27.78710303,8071.443436,1442.532618,5244.131458,10898.75541
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Rio Grande-Texas-Gulf Region,Nitrogen_Conc_Class,> 10000,6.73958044,5.218203444,-3.487910374,16.96707125,2886.430675,3,1.937705339,1.023072462,0,3.942890518,687.9860747,347.9914319,5.935401249,1370.036748,3,8.677285779,5.814413949,0,20.07332771,3716.312027,2606.749336,0,8825.446843
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Rio Grande-Texas-Gulf Region,Nitrogen_Conc_Class,Not Assessed,-1.540906244,1.006403084,-3.513420043,0,-659.9400497,2,1.540906244,1.006403084,0,3.513420043,547.1017791,352.6993173,0,1238.379738,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Souris-Red-Rainy Region,Nitrogen_Conc_Class,100 - 1000,-18.36680161,13.14580423,-44.13210445,7.398501237,-3828.146597,13,50.75824965,12.70856523,25.8499195,75.6665798,8924.755332,2282.917591,4450.319074,13399.19159,8,32.39144804,9.090306655,14.57477439,50.20812169,6751.268633,2141.927259,2553.168349,10949.36892
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Souris-Red-Rainy Region,Nitrogen_Conc_Class,1000 - 10000,18.36680161,13.14580423,-7.398501237,44.13210445,3828.146597,14,49.24175035,12.70856523,24.3334202,74.1500805,8658.111284,2849.191209,3073.799129,14242.42344,17,67.60855196,9.090306655,49.79187831,85.42522561,14091.48167,2980.207205,8250.382878,19932.58046
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,South-Atlantic Region,Nitrogen_Conc_Class,< 100,2.228393884,2.940621828,-3.535118991,7.991906759,3052.205671,4,3.713978572,1.660940285,0.458595433,6.969361711,4315.225994,1893.386811,604.2560353,8026.195952,4,5.942372455,2.426630195,1.186264669,10.69848024,8139.199733,3303.876119,1663.721531,14614.67794
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,South-Atlantic Region,Nitrogen_Conc_Class,100 - 1000,0.594293052,7.894254199,-14.87816086,16.06674697,813.9964103,110,59.978976,6.533093236,47.17434855,72.78360345,69688.83404,8093.250779,53826.354,85551.31408,99,60.57326905,6.28780998,48.24938795,72.89715016,82966.51531,12213.6239,59028.25234,106904.7783
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,South-Atlantic Region,Nitrogen_Conc_Class,1000 - 10000,-1.74097519,7.694464538,-16.82184856,13.33989819,-2384.593848,40,34.95532492,6.610249533,21.9994739,47.91117593,40614.16182,10709.77708,19623.38446,61604.93917,34,33.21434973,6.158232566,21.14443569,45.28426376,45493.31575,10679.09406,24562.67601,66423.95549
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,South-Atlantic Region,Nitrogen_Conc_Class,> 10000,-0.381807395,0.325538905,-1.019851924,0.256237135,-522.9572308,1,0.651816161,0.563555904,0,1.756365436,757.3371749,643.5089798,0,2018.591599,1,0.270008766,0.234282905,0,0.729194822,369.8279253,316.5557682,0,990.2658302
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,South-Atlantic Region,Nitrogen_Conc_Class,Not Assessed,-0.699904351,0.642807628,-1.959784151,0,-958.6510024,1,0.699904351,0.642807628,0,1.959784151,813.2102521,734.9785078,0,2253.741657,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Upper Colorado Region,Nitrogen_Conc_Class,< 100,-4.085112198,7.514566583,-18.81339206,10.64316766,-1097.284086,7,12.47617461,5.722286527,1.260699112,23.69165012,3222.138964,1466.526355,347.8001265,6096.477802,4,8.391062416,4.067728159,0.418461724,16.36366311,2253.886505,1124.323591,50.25275931,4457.52025
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Upper Colorado Region,Nitrogen_Conc_Class,100 - 1000,-4.790694274,7.967353314,-20.40641982,10.82503127,-1286.807395,46,84.46132227,5.898614703,72.90024989,96.02239464,21813.26616,3117.136363,15703.79115,27922.74116,45,79.67062799,4.849155793,70.16645728,89.1747987,21399.97826,2554.073904,16394.08539,26405.87112
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Upper Colorado Region,Nitrogen_Conc_Class,1000 - 10000,8.875806472,2.986166742,3.023027205,14.72858574,2384.091481,6,3.062503119,1.421296299,0.276813562,5.848192676,790.9323918,357.7770201,89.70231795,1492.162466,12,11.93830959,2.844261355,6.363659773,17.51295941,3206.697024,746.0179938,1744.528624,4668.865424
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,100 - 1000,0.816633982,5.71925337,-10.39289664,12.02616461,842.4479308,47,28.50084874,4.277080528,20.11792495,36.88377254,26670.18958,3417.543782,19971.92685,33368.45231,35,29.31748272,4.328345287,20.83408185,37.8008836,30244.21369,5193.823361,20064.50696,40423.92041
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,1000 - 10000,-16.57707775,6.445313567,-29.20966021,-3.944495288,-17101.08219,91,67.48712236,4.628532422,58.41536551,76.55887921,63152.30694,9342.953423,44840.45472,81464.15916,112,50.91004461,5.070723877,40.97160844,60.84848079,52519.32039,5987.977744,40783.09967,64255.5411
NRSA 2008-2009,NRSA 2013-2014,Major_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,> 10000,15.76044377,4.685255054,6.577512601,24.94337493,16258.63426,5,4.012028896,2.019265693,0.054340862,7.969716929,3754.329291,1905.85837,18.91552682,7489.743056,15,19.77247266,4.13778611,11.66256091,27.88238441,20397.48412,4719.147504,11148.12497,29646.84326
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,BLM,Nitrogen_Conc_Class,< 100,18.0244003,14.54026322,-10.47399194,46.52279254,3371.687946,5,4.28033461,2.05312921,0.256275302,8.304393918,904.9794441,388.4656542,143.6007526,1666.358136,3,22.30473491,14.39457936,0,50.51759203,4172.377698,3131.381597,0,10309.77285
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,BLM,Nitrogen_Conc_Class,100 - 1000,-23.64130594,14.17575052,-51.42526641,4.142654529,-4422.39991,39,92.77423493,2.683385003,87.51489697,98.0335729,19615.00285,3829.482065,12109.35592,27120.64977,33,69.13292899,13.98831685,41.71633176,96.54952623,12932.17302,3118.301957,6820.413495,19043.93255
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,BLM,Nitrogen_Conc_Class,1000 - 10000,5.616905642,2.902893235,-0.07266055,11.30647183,1050.711964,4,2.945430456,1.551432746,0,5.986182763,622.7443086,303.6617798,27.57815666,1217.910461,8,8.562336098,2.871687055,2.933932895,14.1907393,1601.691314,419.6651697,779.1626963,2424.219933
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,DOD,Nitrogen_Conc_Class,< 100,-33.02277194,19.08217785,-70.42315327,4.377609385,-1196.479624,1,54.19049921,22.72246394,9.655288237,98.72571018,837.7296752,635.8687078,0,2084.009441,1,21.16772727,13.33844334,0,47.31059582,766.9481653,559.3817042,0,1863.316159
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,DOD,Nitrogen_Conc_Class,100 - 1000,52.04921741,17.45637873,17.8353438,86.26309101,1885.844961,2,23.45622357,16.98636211,0,56.74888153,362.6092181,215.0745622,0,784.147614,9,75.50544097,13.15175866,49.72846766,100,2735.709823,628.5906744,1503.69474,3967.724906
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,DOD,Nitrogen_Conc_Class,1000 - 10000,-19.02644547,13.11602518,-44.73338244,6.680491508,-689.365337,4,22.35327723,12.72092277,0,47.2858277,345.5587962,122.9509328,104.5793959,586.5381964,1,3.32683176,3.195033715,0,9.58898277,120.5376223,108.050218,0,332.3121582
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,FWS,Nitrogen_Conc_Class,100 - 1000,27.06795729,20.78652168,-13.67287658,67.80879115,1323.365699,7,48.88820445,20.56364769,8.584195576,89.19221332,1982.097616,898.4163831,221.2338617,3742.96137,6,75.95616173,11.50984199,53.39728597,98.5150375,3713.533977,1485.302638,802.3943005,6624.673653
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,FWS,Nitrogen_Conc_Class,1000 - 10000,-27.06795729,20.78652168,-67.80879115,13.67287658,-1323.365699,6,51.11179555,20.56364769,10.80778668,91.41580442,2072.249722,1273.623478,0,4568.505869,5,24.04383827,11.50984199,1.484962502,46.60271403,1175.515038,587.2742064,24.4787441,2326.551331
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Local Government,Nitrogen_Conc_Class,100 - 1000,-41.41322393,16.88778077,-74.51266602,-8.313781831,-2170.985136,9,70.40458545,16.1769956,38.6982567,100,3716.136628,1218.581218,1327.76133,6104.511927,7,28.99136152,9.715642395,9.94905234,48.0336707,1519.799932,463.7650447,610.8371475,2428.762717
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Local Government,Nitrogen_Conc_Class,1000 - 10000,35.8315176,17.03846325,2.436743271,69.22629193,1878.378081,5,29.59541455,16.1769956,0,61.3017433,1562.122742,887.3008487,0,3301.200449,10,65.42693215,10.2458433,45.3454483,85.508416,3429.84399,1123.330577,1228.156516,5631.531463
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Local Government,Nitrogen_Conc_Class,< 100,5.581706325,3.0378616,0,11.53580565,292.6070543,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.581706325,3.0378616,0,11.53580565,292.6070543,146.394387,5.679328272,579.5347804
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Native American,Nitrogen_Conc_Class,100 - 1000,10.80430102,14.75874398,-18.12230564,39.73090768,390.9594966,10,56.83244561,11.83974259,33.62697654,80.03791468,1578.614946,522.4059616,554.7180759,2602.511816,17,67.63674663,9.748651669,48.52974046,86.7437528,2447.472388,517.2948289,1433.593154,3461.351622
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Native American,Nitrogen_Conc_Class,1000 - 10000,-9.917231648,14.76531048,-38.8567084,19.02224511,-358.86041,10,42.28048502,11.847927,19.0589748,65.50199524,1174.410231,303.5273992,579.5074601,1769.313002,7,32.36325337,9.748651669,13.2562472,51.47025954,1171.081889,364.5129263,456.6496817,1885.514096
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Native American,Nitrogen_Conc_Class,Not Assessed,-0.88706937,0.789758159,-2.434966918,0,-32.09908662,1,0.88706937,0.789758159,0,2.434966918,24.63981534,20.99748896,0,65.79413748,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,NPS,Nitrogen_Conc_Class,< 100,2.263228056,21.16423535,-39.21791099,43.7443671,263.1441943,4,48.21926578,17.20670873,14.49473638,81.94379518,2175.09676,1219.97324,0,4566.200374,6,50.48249384,13.03608349,24.93223971,76.03274797,5869.569853,1552.128418,2827.454053,8911.685652
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,NPS,Nitrogen_Conc_Class,100 - 1000,-4.629885405,21.3164725,-46.40940379,37.14963298,-538.3140517,22,49.8794818,16.98097712,16.59737821,83.16158538,2249.986546,509.5578091,1251.271592,3248.7015,18,45.24959639,13.28610044,19.20931803,71.28987476,5261.143946,1890.815958,1555.212767,8967.075125
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,NPS,Nitrogen_Conc_Class,1000 - 10000,2.36665735,2.145188288,-1.837834435,6.571149134,275.1698574,1,1.901252421,1.73822708,0,5.308114894,85.76256637,75.04806901,0,232.8540787,6,4.267909771,1.711371345,0.91368357,7.622135972,496.2273577,185.2326091,133.178115,859.2766003
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Other Fed,Nitrogen_Conc_Class,< 100,59.96500736,18.70361091,23.3066036,96.62341112,6575.084186,3,5.8234828,3.951941762,0,13.56914632,644.0494142,274.3382411,106.356342,1181.742486,4,65.78849016,18.12935399,30.25560927,100,7213.621416,5438.074264,0,17872.05112
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Other Fed,Nitrogen_Conc_Class,100 - 1000,-64.67545347,15.41786052,-94.89390482,-34.45700212,-7091.578407,14,91.4609993,5.061700129,81.54024934,100,10115.15017,5122.437097,75.35794472,20154.94239,14,26.78554583,14.75346008,0,55.70179623,2936.99987,584.8920833,1790.632451,4083.367288
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Other Fed,Nitrogen_Conc_Class,1000 - 10000,4.71044611,5.612837243,-6.290512736,15.71140496,516.4942205,6,2.715517904,1.478896312,0,5.614101411,300.3233246,85.70754121,132.3396307,468.3070186,5,7.425964014,5.521467367,0,18.24784119,814.247187,481.7865024,0,1758.53138
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Private,Nitrogen_Conc_Class,< 100,0.257948908,0.69708641,-1.108315349,1.624213165,2144.421486,39,2.87520945,0.494552424,1.90590451,3.844514389,21979.14384,3784.283073,14562.08531,29396.20237,47,3.133158358,0.574064348,2.00801291,4.258303805,26047.06546,4794.977493,16649.08227,35445.04865
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Private,Nitrogen_Conc_Class,100 - 1000,-1.130017464,2.48098425,-5.992657239,3.732622311,-9394.239132,856,59.82819443,1.935611135,56.03446632,63.62192254,457348.4172,19828.1643,418485.9293,496210.9051,807,58.69817697,1.953912868,54.86857812,62.52777582,487978.9283,24629.03961,439706.8977,536250.959
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Private,Nitrogen_Conc_Class,1000 - 10000,-1.225255382,2.402186398,-5.933454206,3.482943442,-10185.98599,507,34.90044653,1.907727574,31.16136919,38.63952387,266791.6712,18245.56841,231031.0143,302552.3282,500,33.67519115,1.892692436,29.96558214,37.38480016,279953.9021,18278.00179,244129.6769,315778.1273
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Private,Nitrogen_Conc_Class,> 10000,2.411689823,0.879438468,0.688022099,4.135357548,20049.23963,17,2.081783705,0.575416886,0.953987332,3.209580079,15913.90968,4427.161818,7236.831964,24590.9874,32,4.493473529,0.759229795,3.005410475,5.981536582,37355.85176,6388.449648,24834.72053,49876.98298
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Private,Nitrogen_Conc_Class,Not Assessed,-0.314365886,0.154561069,-0.617300014,-0.011431758,-2613.435988,5,0.314365886,0.154561069,0.011431758,0.617300014,2403.126849,1178.159152,93.97734383,4712.276354,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Regional Agency,Nitrogen_Conc_Class,100 - 1000,-13.65940881,13.30278878,-39.73239571,12.41357809,-148.0457237,5,20.8767683,10.79117406,0,42.02708081,528.4855518,154.2824499,226.0975066,830.873597,2,7.217359492,7.779122815,0,22.46416004,78.22441104,45.17866896,0,166.7729751
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Regional Agency,Nitrogen_Conc_Class,1000 - 10000,2.094206474,21.06161301,-39.18579649,43.37420944,22.69778417,5,79.1232317,10.79117406,57.97291919,100,2002.967325,889.5440302,259.4930631,3746.441587,1,81.21743817,18.08707011,45.76743217,100,880.2646278,750.4466995,0,2351.113131
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Regional Agency,Nitrogen_Conc_Class,> 10000,11.56520234,13.59810168,0,38.21699188,125.3479396,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.56520234,13.59810168,0,38.21699188,125.3479396,107.0453473,0,335.1529649
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,State,Nitrogen_Conc_Class,< 100,-3.301487258,6.074890578,-15.208054,8.605079485,-1806.164813,5,15.14972723,5.716709476,3.945182552,26.35427192,9643.587838,3912.364177,1975.494956,17311.68072,7,11.84823998,4.931245291,2.183176807,21.51330315,6481.889059,2806.697431,980.8631779,11982.91494
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,State,Nitrogen_Conc_Class,100 - 1000,-7.162351925,8.023635223,-22.88838799,8.563684136,-3918.351643,64,71.16039073,6.584480847,58.25504542,84.06573605,45297.28278,6171.614568,33201.1405,57393.42506,55,63.99803881,6.922259047,50.43066039,77.56541723,35011.79824,4832.685945,25539.90784,44483.68864
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,State,Nitrogen_Conc_Class,1000 - 10000,9.056530245,6.028216898,-2.758557767,20.87161826,4954.611354,20,13.68988203,4.113266113,5.628028593,21.75173547,8714.320583,2654.599257,3511.401647,13917.23952,28,22.74641228,5.828165071,11.32341864,34.16940591,12444.01879,3550.934401,5484.315251,19403.72233
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,State,Nitrogen_Conc_Class,> 10000,1.407308939,1.050217367,0,3.465697153,769.9051025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.407308939,1.050217367,0,3.465697153,769.9051025,574.9591076,0,1896.804246
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,USFS,Nitrogen_Conc_Class,< 100,-5.982703802,6.342263789,-18.41331241,6.447904805,-8103.621616,51,47.17756865,5.524313638,36.35011288,58.00502442,61568.97032,8619.500639,44675.0595,78462.88114,64,41.19486485,4.761290959,31.86290605,50.52682365,55798.78402,7768.500035,40572.80373,71024.7643
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,USFS,Nitrogen_Conc_Class,100 - 1000,6.625298057,6.507122378,-6.128427447,19.37902356,8974.020832,67,49.53485062,5.576031704,38.6060293,60.46367193,64645.33537,8881.536329,47237.84404,82052.8267,79,56.16014867,4.935186378,46.48736112,65.83293623,76069.38431,8939.371188,58548.53874,93590.22989
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,USFS,Nitrogen_Conc_Class,1000 - 10000,-0.195977564,2.078753075,-4.270258724,3.878303597,-265.4532254,4,2.840964041,1.479193528,0,5.740130081,3707.593157,1933.115231,0,7496.429388,4,2.644986477,1.48155861,0,5.548787994,3582.655986,2002.052943,0,7506.60765
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,USFS,Nitrogen_Conc_Class,Not Assessed,-0.446616692,0.409892987,-1.249992184,0,-604.9459906,1,0.446616692,0.409892987,0,1.249992184,582.8560188,530.3582943,0,1622.339175,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,East,Nitrogen_Conc_Class,100 - 1000,22.32603389,11.3839803,0.013842494,44.63822529,6475.460498,12,71.94340351,10.14952795,52.05069427,91.83611276,12708.51725,3429.325835,5987.162118,19429.87237,21,94.2694374,5.155782181,84.16429002,100,27341.98206,6148.264452,15291.60517,39392.35895
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,East,Nitrogen_Conc_Class,1000 - 10000,-1.342851588,7.803146421,-16.63673754,13.95103436,-389.481735,1,7.073414184,5.857218126,0,18.55335076,1249.490596,1036.209445,0,3280.423789,1,5.730562596,5.155782181,0,15.83570998,1662.0969,1467.216822,0,4537.789029
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,East,Nitrogen_Conc_Class,< 100,-20.9831823,8.131160513,-36.91996406,-5.046400545,-6085.978763,7,20.9831823,8.131160513,5.046400545,36.91996406,3706.596034,1339.763971,1080.706904,6332.485165,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,West,Nitrogen_Conc_Class,< 100,1.141257717,6.973686223,-12.52691612,14.80943155,1214.831696,44,51.27817872,6.105754684,39.31111944,63.24523799,57862.37429,8504.26359,41194.32393,74530.42464,64,52.41943643,5.388097803,41.85895879,62.97991407,55798.78402,7768.593146,40572.62124,71024.94679
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,West,Nitrogen_Conc_Class,100 - 1000,-0.250575772,7.118198926,-14.2019893,13.70083776,-266.7297536,55,46.02689527,6.159890085,33.95373256,58.10005799,51936.81812,8192.549594,35879.71598,67993.92027,58,45.7763195,5.450642444,35.09325662,56.45938238,48727.40225,6501.256729,35985.17321,61469.6313
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,West,Nitrogen_Conc_Class,1000 - 10000,-0.374149475,1.757413965,-3.818617553,3.070318602,-398.2699394,3,2.178393541,1.245576923,0,4.619679451,2458.102561,1405.778187,0,5213.377177,3,1.804244066,1.27836807,0,4.309799443,1920.559086,1362.222417,0,4590.465963
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,West,Nitrogen_Conc_Class,Not Assessed,-0.51653247,0.474750892,-1.447027119,0,-549.8320028,1,0.51653247,0.474750892,0,1.447027119,582.8560188,530.3582943,0,1622.339175,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Arkansas-White-Red Region,Nitrogen_Conc_Class,< 100,2.282373154,2.828247429,-3.260889947,7.825636254,998.0040914,4,1.748946265,0.66360417,0.448305992,3.049586537,874.1295271,316.2125359,254.3643452,1493.894709,2,4.031319418,2.749293187,0,9.419835047,1762.758761,1227.410463,0,4168.439064
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Arkansas-White-Red Region,Nitrogen_Conc_Class,100 - 1000,1.287862692,7.11543275,-12.65812923,15.23385462,563.138518,82,69.03638217,5.311320809,58.62638468,79.44637967,34504.62791,5931.923563,22878.27137,46130.98445,72,70.32424487,5.39023842,59.75957169,80.88891804,30750.39854,4004.970825,22900.79997,38599.99712
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Arkansas-White-Red Region,Nitrogen_Conc_Class,1000 - 10000,-4.073190529,6.582493376,-16.97464048,8.828259417,-1781.067573,48,29.21467156,5.205556449,19.0119684,39.41737472,14601.59614,2346.425028,10002.6876,19200.50469,28,25.14148103,4.900352884,15.53696587,34.7459962,10993.51388,2294.004557,6497.347564,15489.68019
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Arkansas-White-Red Region,Nitrogen_Conc_Class,> 10000,0.502954684,0.420957744,0,1.328016701,219.9249634,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.502954684,0.420957744,0,1.328016701,219.9249634,182.4806194,0,577.5804054
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,100 - 1000,0.816633982,5.71925337,-10.39289664,12.02616461,842.4479308,47,28.50084874,4.277080528,20.11792495,36.88377254,26670.18958,3417.543782,19971.92685,33368.45231,35,29.31748272,4.328345287,20.83408185,37.8008836,30244.21369,5193.823361,20064.50696,40423.92041
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,1000 - 10000,-16.57707775,6.445313567,-29.20966021,-3.944495288,-17101.08219,91,67.48712236,4.628532422,58.41536551,76.55887921,63152.30694,9342.953423,44840.45472,81464.15916,112,50.91004461,5.070723877,40.97160844,60.84848079,52519.32039,5987.977744,40783.09967,64255.5411
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,> 10000,15.76044377,4.685255054,6.577512601,24.94337493,16258.63426,5,4.012028896,2.019265693,0.054340862,7.969716929,3754.329291,1905.85837,18.91552682,7489.743056,15,19.77247266,4.13778611,11.66256091,27.88238441,20397.48412,4719.147504,11148.12497,29646.84326
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Lower Mississippi Region,Nitrogen_Conc_Class,100 - 1000,-11.26330982,11.62144634,-34.04092609,11.51430644,-7318.430312,77,65.18460777,6.632862822,52.18443553,78.18478002,32000.30973,4828.062996,22537.48014,41463.13931,33,53.92129795,9.738992296,34.8332238,73.00937209,35035.81696,9160.99437,17080.59793,52991.03599
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Lower Mississippi Region,Nitrogen_Conc_Class,1000 - 10000,15.84174079,11.52348508,-6.743874933,38.42735652,10293.30435,47,30.23696126,6.459687497,17.57620641,42.8977161,14843.87432,3910.060441,7180.29668,22507.45196,25,46.07870205,9.738992296,26.99062791,65.1667762,29940.0243,7920.340905,14416.44138,45463.60722
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Lower Mississippi Region,Nitrogen_Conc_Class,< 100,-4.578430968,2.177973644,-8.847180869,-0.309681067,-2974.874038,3,4.578430968,2.177973644,0.309681067,8.847180869,2247.635048,1055.356948,179.1734394,4316.096657,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Missouri Region,Nitrogen_Conc_Class,< 100,-0.353017519,7.354971735,-14.76849723,14.06246219,-212.4890938,8,23.24813734,7.747506725,8.063303187,38.43297149,14682.00118,6112.364558,2701.986783,26662.01557,10,22.89511982,7.611677925,7.976505225,37.81373441,13781.08168,5691.810583,2625.337928,24936.82543
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Missouri Region,Nitrogen_Conc_Class,100 - 1000,-5.048547075,8.110245287,-20.94433574,10.84724159,-3038.832736,128,59.99648265,6.766859161,46.73368241,73.25928289,37889.84967,4138.294617,29778.94126,46000.75808,129,54.94793557,6.382583317,42.43830215,67.457569,33074.38415,3765.245461,25694.63866,40454.12965
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Missouri Region,Nitrogen_Conc_Class,1000 - 10000,6.565919414,3.656865943,-0.601406131,13.73324496,3952.172884,61,15.12301466,2.536874127,10.15083274,20.09519659,9550.705756,1296.20037,7010.199715,12091.2118,77,21.68893408,2.952569085,15.90200501,27.47586315,13055.05166,1275.05532,10555.98916,15554.11417
