"Type","Subpopulation","Response","Stressor","NResp","Estimate","Estimate.num","Estimate.denom","StdError.log","LCB95Pct","UCB95Pct","WeightTotal","CellCounts.11","CellCounts.12","CellCounts.21","CellCounts.22","CellProportions.11","CellProportions.12","CellProportions.21","CellProportions.22"
"Std_Fed_Regions","Region_3","Fish_MMI","Acidification",116,NA,NA,NA,NA,NA,NA,123183.457803531,0,68,0,48,0,0.305577887817204,0,0.694422112182796
"Std_Fed_Regions","Region_4","Fish_MMI","Acidification",196,1.63042194912373,0.817797560063283,0.501586451594821,0.211150104952337,1.07787579168152,2.4662171213971,218987.640210357,3,102,1,90,0.0166359771617265,0.491382971955292,0.00370643760463595,0.488274613278346
"Std_Fed_Regions","Region_5","Fish_MMI","Acidification",248,NA,NA,NA,NA,NA,NA,207954.624055482,0,125,0,123,0,0.419754433633044,0,0.580245566366956
"Std_Fed_Regions","Region_6","Fish_MMI","Acidification",165,NA,NA,NA,NA,NA,NA,107780.683771429,0,101,0,64,0,0.5635553069641,0,0.4364446930359
"Std_Fed_Regions","Region_7","Fish_MMI","Acidification",157,NA,NA,NA,NA,NA,NA,97369.7925451217,0,62,0,95,0,0.302052608390405,0,0.697947391609595
"Std_Fed_Regions","Region_8","Fish_MMI","Acidification",285,NA,NA,NA,NA,NA,NA,107047.250455575,0,139,0,146,0,0.520320509334743,0,0.479679490665257
"Std_Fed_Regions","Region_9","Fish_MMI","Acidification",67,NA,NA,NA,NA,NA,NA,15616.4527243387,0,35,0,32,0,0.292140791857399,0,0.707859208142601
"Std_Fed_Regions","Region_10","Fish_MMI","Acidification",100,NA,NA,NA,NA,NA,NA,55907.626635492,0,30,0,70,0,0.27550483989893,0,0.72449516010107
"Major_Basins","Arkansas-White-Red Region","Fish_MMI","Acidification",93,NA,NA,NA,NA,NA,NA,42810.8869853397,0,45,0,48,0,0.469912564761977,0,0.530087435238023
"Major_Basins","California Region","Fish_MMI","Acidification",33,NA,NA,NA,NA,NA,NA,12200.5573919358,0,12,0,21,0,0.269106550005551,0,0.730893449994449
"Major_Basins","Great Basin Region","Fish_MMI","Acidification",19,NA,NA,NA,NA,NA,NA,5066.40403667994,0,11,0,8,0,0.224575364753286,0,0.775424635246714
"Major_Basins","Great Lakes Region","Fish_MMI","Acidification",100,NA,NA,NA,NA,NA,NA,87849.6720726015,0,51,0,49,0,0.474841729877146,0,0.525158270122854
"Major_Basins","Lower Colorado Region","Fish_MMI","Acidification",21,NA,NA,NA,NA,NA,NA,2269.18337819229,0,17,0,4,0,0.765774759680584,0,0.234225240319416
"Major_Basins","Lower Mississippi Region","Fish_MMI","Acidification",55,NA,NA,NA,NA,NA,NA,63842.5124190699,0,31,0,24,0,0.563712721964421,0,0.436287278035579
"Major_Basins","Mid-Atlantic Region","Fish_MMI","Acidification",123,NA,NA,NA,NA,NA,NA,73468.5985754318,0,92,0,31,0,0.548908226496407,0,0.451091773503593
"Major_Basins","Missouri Region","Fish_MMI","Acidification",294,NA,NA,NA,NA,NA,NA,115536.46607011,0,128,0,166,0,0.433677788557327,0,0.566322211442673
"Major_Basins","New England Region","Fish_MMI","Acidification",120,NA,NA,NA,NA,NA,NA,51009.5692352192,0,63,0,57,0,0.249158322058794,0,0.750841677941206
"Major_Basins","Ohio-Tennessee Region","Fish_MMI","Acidification",150,3.725709368225,1,0.26840526223773,0.1519492984757,2.76611031689872,5.01820560506148,171214.135311066,1,74,0,75,0.00312666156280078,0.267566049821038,0,0.729307288616161
"Major_Basins","Pacific Northwest Region","Fish_MMI","Acidification",119,NA,NA,NA,NA,NA,NA,72874.1555562942,0,35,0,84,0,0.269583975929753,0,0.730416024070247
"Major_Basins","Rio Grande-Texas-Gulf Region","Fish_MMI","Acidification",64,NA,NA,NA,NA,NA,NA,38151.8690251261,0,45,0,19,0,0.641000663851065,0,0.358999336148936
"Major_Basins","Souris-Red-Rainy Region","Fish_MMI","Acidification",24,NA,NA,NA,NA,NA,NA,20645.3065663354,0,20,0,4,0,0.736832614606986,0,0.263167385393014
"Major_Basins","South-Atlantic Region","Fish_MMI","Acidification",129,1.49087399221843,0.792911615908869,0.531843482445498,0.260638788944736,0.894509174645074,2.48483226743341,151509.914549484,2,67,1,59,0.0205118241574851,0.518085227714014,0.00535716772753549,0.456045780400965
"Major_Basins","Upper Colorado Region","Fish_MMI","Acidification",50,NA,NA,NA,NA,NA,NA,19202.6525595686,0,33,0,17,0,0.651579974915046,0,0.348420025084954
"Major_Basins","Upper Mississippi Region","Fish_MMI","Acidification",149,NA,NA,NA,NA,NA,NA,105111.590857057,0,71,0,78,0,0.368420788613818,0,0.631579211386182
"Land_Owner","BLM","Fish_MMI","Acidification",34,NA,NA,NA,NA,NA,NA,12989.3061159189,0,21,0,13,0,0.393374663779378,0,0.606625336220622
"Land_Owner","DOD","Fish_MMI","Acidification",12,NA,NA,NA,NA,NA,NA,5625.61600466167,0,6,0,6,0,0.412712435247254,0,0.587287564752746
"Land_Owner","FWS","Fish_MMI","Acidification",7,NA,NA,NA,NA,NA,NA,2250.84668251041,0,5,0,2,0,0.79711508933297,0,0.202884910667031
"Land_Owner","Local Government","Fish_MMI","Acidification",15,NA,NA,NA,NA,NA,NA,3401.98069195731,0,9,0,6,0,0.609990655537847,0,0.390009344462153
"Land_Owner","Native American","Fish_MMI","Acidification",20,NA,NA,NA,NA,NA,NA,2995.56411260101,0,15,0,5,0,0.689560940145264,0,0.310439059854736
"Land_Owner","Non-Governmental Organization","Fish_MMI","Acidification",6,NA,NA,NA,NA,NA,NA,1231.57725770816,0,3,0,3,0,0.105072213068819,0,0.894927786931181
"Land_Owner","NPS","Fish_MMI","Acidification",20,NA,NA,NA,NA,NA,NA,6664.08057257811,0,13,0,7,0,0.459175633223383,0,0.540824366776617
"Land_Owner","Other Fed","Fish_MMI","Acidification",18,NA,NA,NA,NA,NA,NA,10121.639394596,0,5,0,13,0,0.0630625058140285,0,0.936937494185972
"Land_Owner","Private","Fish_MMI","Acidification",1218,1.7664568524286,0.778133957311984,0.440505499040169,0.237368328256301,1.10931464490392,2.81288075103543,841349.07825915,2,633,1,582,0.00338347993103572,0.438590094241923,0.000964717316034365,0.557061708511007
"Land_Owner","Regional Agency","Fish_MMI","Acidification",4,NA,NA,NA,NA,NA,NA,1083.83697839321,0,3,0,1,0,0.978697723692866,0,0.0213022763071344
"Land_Owner","State","Fish_MMI","Acidification",85,2.46066349973055,1,0.406394454223222,0.165221695208136,1.77998058482469,3.40164657442178,49787.1650784001,1,39,0,45,0.0159958025065411,0.399893848793714,0,0.584110348699745
"Land_Owner","USFS","Fish_MMI","Acidification",104,NA,NA,NA,NA,NA,NA,95262.7834410361,0,43,0,61,0,0.365379987843124,0,0.634620012156876
"FS_East_West","East","Fish_MMI","Acidification",19,NA,NA,NA,NA,NA,NA,24061.7838181233,0,5,0,14,0,0.0257622865088584,0,0.974237713491142
"FS_East_West","West","Fish_MMI","Acidification",85,NA,NA,NA,NA,NA,NA,71200.9996229128,0,38,0,47,0,0.480150956700186,0,0.519849043299814
"Mississippi_Basins","Arkansas-White-Red Region","Fish_MMI","Acidification",93,NA,NA,NA,NA,NA,NA,42810.8869853397,0,45,0,48,0,0.469912564761977,0,0.530087435238023
"Mississippi_Basins","Upper Mississippi Region","Fish_MMI","Acidification",149,NA,NA,NA,NA,NA,NA,105111.590857057,0,71,0,78,0,0.368420788613818,0,0.631579211386182
"Mississippi_Basins","Lower Mississippi Region","Fish_MMI","Acidification",55,NA,NA,NA,NA,NA,NA,63842.5124190699,0,31,0,24,0,0.563712721964421,0,0.436287278035579
"Mississippi_Basins","Upper Missouri Region","Fish_MMI","Acidification",184,NA,NA,NA,NA,NA,NA,50981.401124921,0,81,0,103,0,0.514830676364815,0,0.485169323635185
"Mississippi_Basins","Lower Missouri Region","Fish_MMI","Acidification",110,NA,NA,NA,NA,NA,NA,64555.0649451893,0,47,0,63,0,0.369588504017499,0,0.630411495982501
"Mississippi_Basins","Ohio Region","Fish_MMI","Acidification",123,3.33542367766537,1,0.299811986913744,0.161081294580565,2.43241885324942,4.57365765549342,134331.825452102,1,65,0,57,0.00398512157549859,0.298617199696101,0,0.697397678728401
"Mississippi_Basins","Tennessee Region","Fish_MMI","Acidification",27,NA,NA,NA,NA,NA,NA,36882.3098589642,0,9,0,18,0,0.154472329252716,0,0.845527670747284
"Stream_Size","SmallStreams","Fish_MMI","Acidification",423,1.88781935372266,0.817797560063283,0.433196936163747,0.211883610727904,1.24624887042405,2.85967112738662,632036.862607469,3,190,1,229,0.00576402041838253,0.430143667106506,0.00128420361634863,0.562808108858763
"Stream_Size","LargeStreams","Fish_MMI","Acidification",403,NA,NA,NA,NA,NA,NA,280484.599758904,0,171,0,232,0,0.368136459377501,0,0.631863540622499
"Stream_Size","RiversMajor","Fish_MMI","Acidification",343,NA,NA,NA,NA,NA,NA,49387.4636890781,0,219,0,124,0,0.611687730470529,0,0.388312269529471
"Stream_Size","RiversOther","Fish_MMI","Acidification",374,NA,NA,NA,NA,NA,NA,70854.5485340606,0,215,0,159,0,0.517199583110941,0,0.482800416889059
"National","National","Fish_MMI","Streambed_Sediment",1490,1.45613263682586,0.540325790632044,0.371069075005329,0.102473380489924,1.19117463345706,1.78002636765005,992926.475003192,192,557,98,643,0.119883208120817,0.288739206771524,0.101988873869909,0.48938871123775
"WSA3_Ecoregions","Eastern Highlands","Fish_MMI","Streambed_Sediment",434,1.76580428142879,0.553233017515054,0.313303701510683,0.182961924197298,1.23368729796172,2.52743524673058,367120.092025777,67,185,27,155,0.132598074402162,0.238211532012221,0.107080452012892,0.522109941572725
"WSA3_Ecoregions","Plains and Lowlands","Fish_MMI","Streambed_Sediment",765,1.12223762946138,0.467945157464444,0.4169751086399,0.157901659848897,0.823528607735044,1.52929392512895,471023.36051082,90,272,52,351,0.0945095814071592,0.332759806170922,0.107457636117344,0.465272976304575
"WSA3_Ecoregions","West","Fish_MMI","Streambed_Sediment",291,1.92276322968001,0.694974916990749,0.361445916097743,0.157667746402329,1.41162317335957,2.61898395207756,154783.022466595,35,100,19,137,0.166940617438968,0.274622632366262,0.0732703791849437,0.485166371009827
"WSA9_Ecoregions","Coastal Plains","Fish_MMI","Streambed_Sediment",178,0.691580940311779,0.427009214362286,0.617439246040791,0.417811350712457,0.304930839412236,1.56850057516135,158218.969906241,10,90,3,75,0.071000460477924,0.514775253528338,0.0952733764554524,0.318950909538286
"WSA9_Ecoregions","Northern Appalachians","Fish_MMI","Streambed_Sediment",231,1.943190443615,0.73305603614873,0.377243537069375,0.18723651211121,1.34629228774536,2.80473202923885,131471.241999756,24,123,9,75,0.124083050849484,0.313388215396092,0.0451851151987508,0.517343618555672
"WSA9_Ecoregions","Northern Plains","Fish_MMI","Streambed_Sediment",142,2.08567098624022,0.529703788393782,0.253972842259586,0.212174667465824,1.37607592048051,3.16117984342409,21411.5865651114,14,40,13,75,0.0942782697217651,0.208769993706891,0.0837047309428982,0.613247005628445
"WSA9_Ecoregions","Southern Appalachians","Fish_MMI","Streambed_Sediment",203,1.80878193788648,0.492357582957932,0.272203947112188,0.25481411721561,1.09771106710789,2.98046744435602,235648.85002602,43,62,18,80,0.137348705360064,0.19626958350363,0.141612582358743,0.524769128777563
"WSA9_Ecoregions","Southern Plains","Fish_MMI","Streambed_Sediment",115,1.29027074150657,0.503029465320779,0.38986349851925,0.298944691385636,0.718155790544606,2.31815799344239,34252.1575389884,7,47,7,54,0.0592033678247436,0.343979045031903,0.0584902702347882,0.538327316908565
"WSA9_Ecoregions","Temporate Plains","Fish_MMI","Streambed_Sediment",195,1.5178143235539,0.475260343505055,0.313121530169943,0.205555990421755,1.01449303718162,2.27084882434038,172966.443781661,42,56,21,76,0.148230115741873,0.215461287120716,0.163662340188013,0.472646256949398
"WSA9_Ecoregions","Upper Midwest","Fish_MMI","Streambed_Sediment",135,1.811941703954,0.511374995718804,0.282224861099497,0.404848754535251,0.819476183722145,4.00637968954191,84174.2027188187,17,39,8,71,0.0427360688055198,0.258639075358013,0.0408348315382656,0.657790024298202
"WSA9_Ecoregions","Western Mountains","Fish_MMI","Streambed_Sediment",172,2.17132732139555,0.752057998746134,0.346358649539202,0.172703217623701,1.54781856596344,3.04600451261813,126575.03747742,24,53,12,83,0.19356130815658,0.257214416770015,0.0638141980933294,0.485410076980076
"WSA9_Ecoregions","Xeric","Fish_MMI","Streambed_Sediment",119,0.690345075453082,0.290998264677597,0.421525806476726,0.385582406425763,0.324233505519608,1.46985525890846,28207.9849891754,11,47,7,54,0.0474880962273506,0.352736880596167,0.115702211041195,0.484072812135287
"Std_Fed_Regions","Region_1","Fish_MMI","Streambed_Sediment",122,3.34424992051019,0.528803752637759,0.158123275833729,0.400317078093185,1.52597778328528,7.32907625087069,52324.483697701,11,51,9,51,0.127413050384075,0.120024134497833,0.113532763159264,0.639030051958828
"Std_Fed_Regions","Region_2","Fish_MMI","Streambed_Sediment",80,1.75583032474698,1,0.569531113516964,0.125600143967991,1.37268696303617,2.24591637592456,45580.6744034957,13,51,0,16,0.188959799927888,0.461912628254091,0,0.349127571818021
"Std_Fed_Regions","Region_3","Fish_MMI","Streambed_Sediment",110,1.00547078124788,0.297827270643155,0.296206788101316,0.57542888078004,0.325509376559913,3.10581373300974,121597.739534949,5,57,7,41,0.0579592486102285,0.238562896611704,0.136647674003225,0.566830180774843
"Std_Fed_Regions","Region_4","Fish_MMI","Streambed_Sediment",179,1.37925086804693,0.572873072959544,0.415350888102578,0.225987142182147,0.8856918773288,2.14784961418585,190624.846666909,28,63,12,76,0.13903900051858,0.3145432658348,0.103665722536886,0.442752011109734
"Std_Fed_Regions","Region_5","Fish_MMI","Streambed_Sediment",245,1.74266558972257,0.581518942479575,0.333695085224097,0.196574466796163,1.18546726569499,2.56176062003932,206101.522075604,48,71,19,107,0.142424128930135,0.251967340228106,0.102493308020145,0.503115222821614
"Std_Fed_Regions","Region_6","Fish_MMI","Streambed_Sediment",162,0.721670297378079,0.412633978481931,0.571776308351727,0.513420659968151,0.263824043834292,1.97407336552269,103625.727004186,16,82,4,60,0.0666899518277016,0.479365754571151,0.094930165044525,0.359014128556623
"Std_Fed_Regions","Region_7","Fish_MMI","Streambed_Sediment",150,1.30746009285703,0.361853373979345,0.276760549676611,0.295097816812555,0.733230842650426,2.33139660115021,96172.564174759,20,38,16,76,0.0875321653545002,0.209812299529085,0.154367376418176,0.548288158698239
"Std_Fed_Regions","Region_8","Fish_MMI","Streambed_Sediment",280,1.81000109946353,0.763724025680776,0.421946719207594,0.153837426225881,1.33885080505536,2.44695224269126,105981.041778608,37,97,18,128,0.209039282014596,0.30645547333125,0.0646712141666134,0.419834030487541
"Std_Fed_Regions","Region_9","Fish_MMI","Streambed_Sediment",67,0.855910561305529,0.252920444302757,0.295498683784173,0.622615384225561,0.25261387999546,2.90001043872772,15616.4527243387,5,30,3,29,0.0199463277106879,0.272194464146711,0.0589177110018618,0.648941497140739
"Std_Fed_Regions","Region_10","Fish_MMI","Streambed_Sediment",95,1.43098207803998,0.362675209875021,0.253444970024906,0.437306984319519,0.6072923559869,3.37186807553988,55301.4229426413,9,17,10,59,0.0552420367440262,0.214840687279666,0.0970761676434827,0.632841108332825
"Major_Basins","Arkansas-White-Red Region","Fish_MMI","Streambed_Sediment",92,2.24486627921814,1,0.445460831790965,0.14477646285552,1.69027172932263,2.98142868045849,42685.5390457809,8,36,0,48,0.041286728700759,0.427069211281997,0,0.531644060017244
"Major_Basins","California Region","Fish_MMI","Streambed_Sediment",33,0.208349998302137,0.0582982614881854,0.279809272681848,1.14287689015542,0.0221806836941631,1.9570957501154,12200.5573919358,1,11,1,20,0.00281679055978296,0.266289759445768,0.0455000972491923,0.685393352745256
"Major_Basins","Great Basin Region","Fish_MMI","Streambed_Sediment",19,1.72331719633605,0.296372943819785,0.171978173519016,0.895374667363859,0.298003196887904,9.96573926119545,5066.40403667994,4,7,1,7,0.12531382440807,0.0992615403452156,0.297510954375615,0.477913680871099
"Major_Basins","Great Lakes Region","Fish_MMI","Streambed_Sediment",100,1.69251289733614,0.686856132388684,0.405820324010372,0.261360496502818,1.01405504219105,2.82489587691381,89323.357110989,14,36,5,45,0.144387585496809,0.320510731555235,0.0658275944924435,0.469274088455512
"Major_Basins","Lower Colorado Region","Fish_MMI","Streambed_Sediment",21,0.770544738843969,0.616343023506079,0.799879607809359,0.458700379719115,0.313582189701754,1.89340853549375,2269.18337819229,2,15,1,3,0.114529129392375,0.651245630288209,0.0712913066707668,0.162933933648649
"Major_Basins","Lower Mississippi Region","Fish_MMI","Streambed_Sediment",52,2.05359551114661,1,0.486950811185625,0.226750403106496,1.31675389992478,3.20276592584415,59687.5556518273,7,21,0,24,0.0904224768761615,0.442919512721365,0,0.466658010402473
"Major_Basins","Mid-Atlantic Region","Fish_MMI","Streambed_Sediment",117,1.79080647498802,0.865176810977552,0.483121332796911,0.19292059658166,1.226971136599,2.61374349827688,72168.6247658846,10,76,1,30,0.130576022628881,0.410206685428465,0.0203480670740606,0.438869224868594
"Major_Basins","Missouri Region","Fish_MMI","Streambed_Sediment",288,1.69217821119716,0.591076420661672,0.349299155816163,0.209592256488073,1.12212398801706,2.55182772049152,114142.982818916,35,87,28,138,0.189379437743571,0.237384561661454,0.131018113442066,0.442217887152909
"Major_Basins","New England Region","Fish_MMI","Streambed_Sediment",118,3.41879150613279,0.528803752637759,0.154675636607019,0.410704879004619,1.52855119701006,7.64654490164831,50888.0167703511,11,50,9,48,0.13100966594517,0.116355175792091,0.116737565975316,0.635897592287424
"Major_Basins","Ohio-Tennessee Region","Fish_MMI","Streambed_Sediment",142,2.03529008460771,0.420604548402428,0.20665582345403,0.320923896265093,1.08506411563376,3.81765986803736,169690.281261596,29,38,12,63,0.113015526566116,0.151127853548994,0.155682296591955,0.580174323292935
"Major_Basins","Pacific Northwest Region","Fish_MMI","Streambed_Sediment",114,2.01344868518667,0.466121851729016,0.231504212229676,0.367604442648443,0.979569144418724,4.13852930237564,72267.9518634435,11,20,11,72,0.0673122839745702,0.198072874013907,0.0770969165915142,0.657517925420008
"Major_Basins","Rio Grande-Texas-Gulf Region","Fish_MMI","Streambed_Sediment",63,0.358823639335215,0.300934494506405,0.838669645801321,0.596431976574766,0.111480068729766,1.15495447404034,37993.5894219326,6,38,4,15,0.111459117381629,0.528045971206953,0.258917557331068,0.101577354080351
"Major_Basins","Souris-Red-Rainy Region","Fish_MMI","Streambed_Sediment",23,1.59188894800716,1,0.628184523331149,0.220398272640363,1.03349746993573,2.4519754489045,19375.0805829521,8,11,0,4,0.245807131831283,0.473772287390318,0,0.280420580778399
"Major_Basins","South-Atlantic Region","Fish_MMI","Streambed_Sediment",115,1.23077000835994,0.536842486907881,0.436184245034741,0.315116267229552,0.663665820786823,2.28246621421972,123495.994774351,15,43,11,46,0.14246421203737,0.32043214588568,0.122910111924839,0.414193530152111
"Major_Basins","Upper Colorado Region","Fish_MMI","Streambed_Sediment",50,1.35184197458631,0.819507276470171,0.606215291340512,0.223309706555958,0.872658574483235,2.09414859108625,19202.6525595686,7,26,1,16,0.174299509011078,0.477280465903968,0.0383886684042963,0.310031356680657
"Major_Basins","Upper Mississippi Region","Fish_MMI","Streambed_Sediment",143,0.985434023681336,0.327641666340463,0.332484629581264,0.302085723932272,0.545119500799611,1.78140795477754,102468.703568792,24,42,13,64,0.0620930783421367,0.269473736056224,0.127422129035712,0.541011056565928
"Land_Owner","BLM","Fish_MMI","Streambed_Sediment",34,4.47172232426507,1,0.22362748119973,0.402508799997355,2.03169595565893,9.84217175293107,12989.3061159189,6,15,0,13,0.218641410494486,0.174733253284892,0,0.606625336220622
"Land_Owner","DOD","Fish_MMI","Streambed_Sediment",11,3.86832971649891,0.924512465395421,0.238995259750548,0.604504582776184,1.18295507092213,12.6496560717931,5401.11578269818,2,3,1,5,0.201359639232453,0.186941879095422,0.0164412523394416,0.595257229332683
"Land_Owner","FWS","Fish_MMI","Streambed_Sediment",8,1.69076000579172,0.900953906721401,0.532869185239285,0.500762157189153,0.633625205734397,4.51160934147419,3078.74425697895,3,2,1,2,0.122128596636855,0.460636227150317,0.0134261700673427,0.403809006145485
"Land_Owner","Local Government","Fish_MMI","Streambed_Sediment",14,2.18906129455717,1,0.456816811153884,0.316117956352123,1.17808826468672,4.06759789989302,3002.7782097578,2,6,0,6,0.186537979530487,0.371603126185678,0,0.441858894283835
"Land_Owner","Native American","Fish_MMI","Streambed_Sediment",20,1.50941936209154,1,0.662506408168996,0.191694252053754,1.03666747616773,2.19776048061161,2995.56411260101,3,12,0,5,0.0801630982961479,0.609397841849117,0,0.310439059854736
"Land_Owner","Non-Governmental Organization","Fish_MMI","Streambed_Sediment",5,0,0,0.050845183090824,NA,NA,NA,1121.86615227801,0,2,1,2,0,0.0175541819872924,0.654752310441373,0.327693507571335
"Land_Owner","NPS","Fish_MMI","Streambed_Sediment",19,1.08414905319791,0.492654500938672,0.454415838380795,0.723746080449734,0.262443133391388,4.47860515290009,6621.42298175057,2,10,1,6,0.0164345389145346,0.439256909019507,0.0169246182295112,0.527383933836447
"Land_Owner","Other Fed","Fish_MMI","Streambed_Sediment",17,0,0,0.0323854686879029,NA,NA,NA,9778.03021969764,0,4,1,12,0,0.0301376413909257,0.0694085152399479,0.900453843369126
"Land_Owner","Private","Fish_MMI","Streambed_Sediment",1173,1.35224946603101,0.5233562119856,0.387026377256931,0.116069408452355,1.07710578646256,1.69767783384266,805939.678090391,158,437,81,497,0.120508823940182,0.297909075333427,0.109752747777816,0.471829352948575
"Land_Owner","Regional Agency","Fish_MMI","Streambed_Sediment",4,NA,NA,NA,NA,NA,NA,1083.83697839321,0,3,0,1,0,0.978697723692866,0,0.0213022763071344
"Land_Owner","State","Fish_MMI","Streambed_Sediment",82,1.40509191866124,0.502620249807659,0.357713430084027,0.413630145990146,0.624628962282201,3.1607296797025,45776.6966012492,7,30,3,42,0.0242892888895202,0.340426810919166,0.0240360400219495,0.611247860169364
"Land_Owner","USFS","Fish_MMI","Streambed_Sediment",103,2.21214720254702,0.607819929013647,0.274764684878934,0.305315981953356,1.21598603630524,4.02438440872704,95137.4355014773,9,33,9,52,0.163845382440248,0.200698464397946,0.105716990590415,0.52973916257139
"FS_East_West","East","Fish_MMI","Streambed_Sediment",19,3.72541979450392,0.0677442080435388,0.018184315266559,1.16134559999893,0.38250406144728,36.2839353725254,24061.7838181233,1,4,2,12,0.0103584497790668,0.0154038367297916,0.142546869778429,0.831690843712712
"FS_East_West","West","Fish_MMI","Streambed_Sediment",84,1.83151485898097,0.698278181935001,0.381257175452845,0.261250167349583,1.09757422784874,3.05623673876058,71075.6516833541,8,29,7,40,0.215806487335261,0.263427671489479,0.093248689982809,0.42751715119245
"Mississippi_Basins","Arkansas-White-Red Region","Fish_MMI","Streambed_Sediment",92,2.24486627921814,1,0.445460831790965,0.14477646285552,1.69027172932263,2.98142868045849,42685.5390457809,8,36,0,48,0.041286728700759,0.427069211281997,0,0.531644060017244
"Mississippi_Basins","Upper Mississippi Region","Fish_MMI","Streambed_Sediment",143,0.985434023681336,0.327641666340463,0.332484629581264,0.302085723932272,0.545119500799611,1.78140795477754,102468.703568792,24,42,13,64,0.0620930783421367,0.269473736056224,0.127422129035712,0.541011056565928
"Mississippi_Basins","Lower Mississippi Region","Fish_MMI","Streambed_Sediment",52,2.05359551114661,1,0.486950811185625,0.226750403106496,1.31675389992478,3.20276592584415,59687.5556518273,7,21,0,24,0.0904224768761615,0.442919512721365,0,0.466658010402473
"Mississippi_Basins","Upper Missouri Region","Fish_MMI","Streambed_Sediment",184,2.13708182542159,0.808404565136746,0.378274970813188,0.176766859379028,1.51132173238209,3.02193677937042,50981.401124921,21,60,16,87,0.256648826819305,0.25818184954551,0.0608268999238902,0.424342423711294
"Mississippi_Basins","Lower Missouri Region","Fish_MMI","Streambed_Sediment",104,1.28489731559306,0.418527978494541,0.32572873599737,0.326312589360712,0.677814167571163,2.43571348992925,63161.5816939949,14,27,12,51,0.135082385391185,0.220597856080452,0.187673540932022,0.456646217596341
"Mississippi_Basins","Ohio Region","Fish_MMI","Streambed_Sediment",116,1.85614478600694,0.428697066304986,0.230961005594412,0.339985955076359,0.953268582902185,3.61416869119063,132861.952176721,25,34,10,47,0.138593043657579,0.156293854248029,0.184695951184714,0.520417150909678
"Mississippi_Basins","Tennessee Region","Fish_MMI","Streambed_Sediment",26,2.02524646860424,0.289068913741004,0.142732708449172,0.864487021645963,0.372070464672116,11.0237808373435,36828.3290848746,4,4,2,16,0.0207420257843263,0.132490979303671,0.0510125794269088,0.795754415485094
"Stream_Size","SmallStreams","Fish_MMI","Streambed_Sediment",418,1.53140424809819,0.558039140794366,0.364397017630962,0.153591556937874,1.13331980232965,2.06931791562486,611395.906535377,50,135,36,197,0.131628054981697,0.278444497161489,0.104247971195114,0.485679476661699
"Stream_Size","LargeStreams","Fish_MMI","Streambed_Sediment",388,1.14722283908676,0.387974629933642,0.338185936258458,0.20043717568838,0.77452484080251,1.69926149968103,266850.939193611,39,119,32,198,0.0767658644613011,0.271271417260204,0.121097239305125,0.530865478973369
"Stream_Size","RiversMajor","Fish_MMI","Streambed_Sediment",328,1.35664673902014,0.763127657143591,0.56251022111679,0.0921559994765973,1.13246149983007,1.62521231385804,47240.7226948884,47,159,13,109,0.137477733336305,0.461173794041014,0.0426726413085979,0.358675831314084
"Stream_Size","RiversOther","Fish_MMI","Streambed_Sediment",356,1.85166079138327,0.783479938244254,0.423122821355937,0.0922187668492429,1.54548457155895,2.21849363587472,67438.906579315,56,144,17,139,0.17169268202867,0.330399206519113,0.0474484518380453,0.450459659614172
"National","National","Fish_MMI","Instream_Habitat",1534,1.53706928173059,0.611472484497693,0.397817126245106,0.107703221867627,1.24456130655396,1.89832510813107,1030009.8795341,154,633,81,666,0.0813748608669133,0.344875556314508,0.0517053069737711,0.522044275844807
"WSA3_Ecoregions","Eastern Highlands","Fish_MMI","Instream_Habitat",450,1.26183585172912,0.456252162921247,0.361578062864542,0.24153437426119,0.785974453596786,2.02580339529177,373373.294373521,47,220,20,163,0.06602891081067,0.309250408106446,0.078691303528494,0.54602937755439
"WSA3_Ecoregions","Plains and Lowlands","Fish_MMI","Instream_Habitat",789,1.774688208841,0.752239078004176,0.423871119589757,0.100242199127036,1.45812833428842,2.15997327844005,501380.13704027,58,324,36,371,0.0809718407520505,0.378245166620288,0.0266692578291123,0.514113734798549
"WSA3_Ecoregions","West","Fish_MMI","Instream_Habitat",295,1.60810202634591,0.638656077795476,0.397148978940529,0.161586032878564,1.17157829882515,2.20727213002414,155256.448120311,49,89,25,132,0.11958154587116,0.322787064141575,0.0676577994176749,0.48997359056959
"WSA9_Ecoregions","Coastal Plains","Fish_MMI","Instream_Habitat",192,1.41099707795149,0.839765565903995,0.595157551370116,0.133347384488386,1.08647719484144,1.83244780786971,185677.75409351,23,90,11,68,0.159871279462231,0.481853787698021,0.0305048039987908,0.327770128840957
"WSA9_Ecoregions","Northern Appalachians","Fish_MMI","Instream_Habitat",237,1.406852689728,0.565748469870624,0.402137675110821,0.233612663843397,0.890014670266147,2.22382232194336,131855.218828021,35,118,14,70,0.127844274045407,0.311265137439429,0.0981294242566711,0.462761164258493
"WSA9_Ecoregions","Northern Plains","Fish_MMI","Instream_Habitat",142,1.29882940760704,0.385608067133711,0.296888925424129,0.367579980465134,0.631927807485055,2.66954201110186,21411.5865651114,6,48,7,81,0.0267708904412515,0.276277372987405,0.0426542402108222,0.654297496360521
"WSA9_Ecoregions","Southern Appalachians","Fish_MMI","Instream_Habitat",213,0.939059692199166,0.321652910918276,0.342526586531473,0.465358937071333,0.377206314325019,2.33780048748962,241518.075545501,12,102,6,93,0.0322812162423012,0.308150479761622,0.0680791882388605,0.591489115757216
