Type,Subpopulation,Indicator,Category,NResp,Estimate.P,StdError.P,LCB95Pct.P,UCB95Pct.P,Estimate.U,StdError.U,LCB95Pct.U,UCB95Pct.U
Land_Owner,DOD,Total_Nitrogen,Good,5,100,0,100,100,2879.116231,533.9609942,1832.571913,3925.660549
Land_Owner,DOD,Total_Nitrogen,Total,5,100,0,100,100,2879.116231,533.9609942,1832.571913,3925.660549
Land_Owner,FWS,Total_Nitrogen,Good,1,25.21312874,21.58108532,0,67.51127872,1018.088212,846.5722951,0,2677.339421
Land_Owner,FWS,Total_Nitrogen,Poor,3,74.78687126,21.58108532,32.48872128,100,3019.840689,1336.953592,399.4597992,5640.221579
Land_Owner,FWS,Total_Nitrogen,Total,4,100,0,100,100,4037.928902,1097.851467,1886.179566,6189.678237
Land_Owner,Local Government,Total_Nitrogen,Good,2,7.810964561,5.775992621,0,19.13170207,347.5052894,225.5780267,0,789.6300975
Land_Owner,Local Government,Total_Nitrogen,Poor,11,92.18903544,5.775992621,80.86829793,100,4101.436793,1290.355656,1572.38618,6630.487407
Land_Owner,Local Government,Total_Nitrogen,Total,13,100,0,100,100,4448.942083,1241.178512,2016.276901,6881.607264
Land_Owner,Native American,Total_Nitrogen,Good,1,0.315444604,0.306852217,0,0.916863898,5.67537802,5.143434109,0,15.75632363
Land_Owner,Native American,Total_Nitrogen,Fair,8,53.58414813,14.79876249,24.57910662,82.58918963,964.0687849,385.9553916,207.6101177,1720.527452
Land_Owner,Native American,Total_Nitrogen,Poor,5,46.10040727,14.72363569,17.24261159,74.95820295,829.4237228,235.9098306,367.0489512,1291.798494
Land_Owner,Native American,Total_Nitrogen,Total,14,100,0,100,100,1799.167886,336.0413155,1140.53901,2457.796761
Land_Owner,Non-Governmental Organization,Total_Nitrogen,Fair,1,19.8881425,31.86552076,0,82.34341555,207.896198,207.896198,0,615.3652585
Land_Owner,Non-Governmental Organization,Total_Nitrogen,Poor,1,80.1118575,31.86552076,17.65658445,100,837.431177,837.431177,0,2478.766124
Land_Owner,Non-Governmental Organization,Total_Nitrogen,Total,2,100,0,100,100,1045.327375,629.5349791,0,2279.193261
Land_Owner,NPS,Total_Nitrogen,Good,4,62.34139315,16.31184608,30.3707623,94.31202399,5268.61259,1661.709963,2011.720909,8525.504271
Land_Owner,NPS,Total_Nitrogen,Fair,1,15.69713127,14.22273312,0,43.57317595,1326.600181,1210.027705,0,3698.210902
Land_Owner,NPS,Total_Nitrogen,Poor,2,21.96147559,15.42472554,0,52.19338212,1856.014133,1424.913053,0,4648.792399
Land_Owner,NPS,Total_Nitrogen,Total,7,100,0,100,100,8451.226904,1735.450839,5049.805763,11852.64804
Land_Owner,Other Fed,Total_Nitrogen,Good,8,87.15568348,7.358355143,72.73357242,100,9466.470261,5005.98707,0,19278.02463
Land_Owner,Other Fed,Total_Nitrogen,Fair,3,4.934070178,3.534026014,0,11.86063389,535.9171857,282.6314592,0,1089.864667
Land_Owner,Other Fed,Total_Nitrogen,Poor,3,7.910246338,5.462784047,0,18.61710632,859.1764612,466.1824713,0,1772.877315
Land_Owner,Other Fed,Total_Nitrogen,Total,14,100,0,100,100,10861.56391,4994.961763,1071.618749,20651.50907
Land_Owner,Private,Total_Nitrogen,Good,208,27.47373076,2.12228637,23.31412591,31.63333561,189880.5208,15121.58369,160242.7614,219518.2803
Land_Owner,Private,Total_Nitrogen,Fair,157,23.50197346,2.187209639,19.21512134,27.78882558,162430.323,16416.28962,130254.9866,194605.6594
Land_Owner,Private,Total_Nitrogen,Poor,348,49.02429578,2.45979725,44.20318176,53.84540979,338823.9805,21810.69332,296075.8071,381572.1539
Land_Owner,Private,Total_Nitrogen,Total,713,100,0,100,100,691134.8244,24584.35747,642950.3691,739319.2796
Land_Owner,Regional Agency,Total_Nitrogen,Good,1,4.448207292,6.808194427,0,17.79202317,42.80053293,42.80053293,0,126.688036
Land_Owner,Regional Agency,Total_Nitrogen,Poor,2,95.55179271,6.808194427,82.20797683,100,919.3968226,691.5434446,0,2274.797068
Land_Owner,Regional Agency,Total_Nitrogen,Total,3,100,0,100,100,962.1973555,663.8625968,0,2263.344136
Land_Owner,State,Total_Nitrogen,Good,26,46.6052959,7.518991764,31.86834284,61.34224896,21468.47688,4534.685711,12580.6562,30356.29755
Land_Owner,State,Total_Nitrogen,Fair,15,33.95789377,6.948140204,20.33978921,47.57599833,15642.51965,3502.827834,8777.103255,22507.93605
Land_Owner,State,Total_Nitrogen,Poor,18,19.43681033,5.919696146,7.834419087,31.03920158,8953.461298,2625.827277,3806.934406,14099.98819
Land_Owner,State,Total_Nitrogen,Total,59,100,0,100,100,46064.45783,4643.797053,36962.78285,55166.1328
Land_Owner,USFS,Total_Nitrogen,Good,87,72.11917175,4.88758222,62.53968663,81.69865687,100601.4128,9765.766761,81460.86165,119741.9639
Land_Owner,USFS,Total_Nitrogen,Fair,19,16.7104194,4.255213421,8.370354351,25.05048445,23309.91551,6168.681425,11219.52208,35400.30893
Land_Owner,USFS,Total_Nitrogen,Poor,14,11.17040885,3.093632167,5.10700122,17.23381648,15581.97195,4438.649547,6882.378702,24281.56521
Land_Owner,USFS,Total_Nitrogen,Total,120,100,0,100,100,139493.3002,9711.760462,120458.5995,158528.001
FS_East_West,East,Total_Nitrogen,Good,12,75.29533458,10.52600049,54.66475271,95.92591645,19926.59185,5491.370484,9163.703472,30689.48022
FS_East_West,East,Total_Nitrogen,Fair,3,16.76056554,9.054795351,0,34.50763831,4435.612783,2267.656474,0,8880.137802
FS_East_West,East,Total_Nitrogen,Poor,1,7.944099878,6.888471263,0,21.44525546,2102.372434,1819.678177,0,5668.876124
FS_East_West,East,Total_Nitrogen,Total,16,100,0,100,100,26464.57706,5100.050986,16468.66081,36460.49331
FS_East_West,West,Total_Nitrogen,Good,75,71.37550409,5.395547382,60.80042554,81.95058263,80674.82093,7984.712706,65025.0716,96324.57026
FS_East_West,West,Total_Nitrogen,Fair,16,16.69867817,4.742993231,7.40258226,25.99477408,18874.30273,5689.975953,7722.154784,30026.45067
FS_East_West,West,Total_Nitrogen,Poor,13,11.92581774,3.460687617,5.142994648,18.70864083,13479.59952,4058.630249,5524.830406,21434.36863
FS_East_West,West,Total_Nitrogen,Total,104,100,0,100,100,113028.7232,8295.770005,96769.31274,129288.1336
Mississippi_Basins,Arkansas-White-Red Region,Total_Nitrogen,Good,28,60.019178,6.896437318,46.50240923,73.53594676,18066.24415,3266.040878,11664.92166,24467.56665
Mississippi_Basins,Arkansas-White-Red Region,Total_Nitrogen,Fair,8,9.529030016,3.367641831,2.928573315,16.12948672,2868.312905,959.6217029,987.4889289,4749.136882
Mississippi_Basins,Arkansas-White-Red Region,Total_Nitrogen,Poor,21,30.45179199,6.126545509,18.44398344,42.45960054,9166.228651,1839.091055,5561.676419,12770.78088
Mississippi_Basins,Arkansas-White-Red Region,Total_Nitrogen,Total,57,100,0,100,100,30100.78571,3067.930502,24087.75242,36113.819
Mississippi_Basins,Upper Mississippi Region,Total_Nitrogen,Good,7,10.66552626,3.490437443,3.824394576,17.50665793,8560.269236,2816.695639,3039.647228,14080.89124
Mississippi_Basins,Upper Mississippi Region,Total_Nitrogen,Fair,15,20.0296141,4.175017249,11.84673066,28.21249755,16075.98963,3430.677496,9351.98529,22799.99396
Mississippi_Basins,Upper Mississippi Region,Total_Nitrogen,Poor,56,69.30485964,4.77731047,59.94150318,78.6682161,55624.84623,6031.074026,43804.15835,67445.53411
Mississippi_Basins,Upper Mississippi Region,Total_Nitrogen,Total,78,100,0,100,100,80261.10509,5896.882948,68703.42689,91818.78329
Mississippi_Basins,Lower Mississippi Region,Total_Nitrogen,Good,8,51.74006676,12.58797008,27.06809877,76.41203475,25032.49387,10114.17052,5209.083926,44855.90382
Mississippi_Basins,Lower Mississippi Region,Total_Nitrogen,Fair,3,13.77632401,7.611641512,0,28.69486724,6665.158514,3427.163323,0,13382.2752
Mississippi_Basins,Lower Mississippi Region,Total_Nitrogen,Poor,10,34.48360923,11.04487314,12.83605565,56.13116281,16683.60307,4732.285328,7408.494266,25958.71188
Mississippi_Basins,Lower Mississippi Region,Total_Nitrogen,Total,21,100,0,100,100,48381.25546,9745.700525,29280.03343,67482.47749
Mississippi_Basins,Upper Missouri Region,Total_Nitrogen,Good,47,45.34855608,7.317898025,31.00573951,59.69137266,23660.47701,6028.106662,11845.60506,35475.34897
Mississippi_Basins,Upper Missouri Region,Total_Nitrogen,Fair,31,19.8024209,5.984676338,8.072670815,31.53217098,10331.85541,3269.161827,3924.415967,16739.29485
Mississippi_Basins,Upper Missouri Region,Total_Nitrogen,Poor,71,34.84902302,6.269093899,22.56182476,47.13622128,18182.37623,2701.994041,12886.56522,23478.18723
Mississippi_Basins,Upper Missouri Region,Total_Nitrogen,Total,149,100,0,100,100,52174.70865,6555.022678,39327.10028,65022.31701
Mississippi_Basins,Lower Missouri Region,Total_Nitrogen,Good,19,21.69436127,4.586390972,12.70520015,30.6835224,10443.98043,1978.860507,6565.485107,14322.47576
Mississippi_Basins,Lower Missouri Region,Total_Nitrogen,Fair,19,23.65057183,5.129955176,13.59604444,33.70509922,11385.72859,2450.1755,6583.472853,16187.98432
Mississippi_Basins,Lower Missouri Region,Total_Nitrogen,Poor,40,54.6550669,6.000133924,42.89502051,66.41511329,26311.74258,4768.836326,16964.99513,35658.49002
Mississippi_Basins,Lower Missouri Region,Total_Nitrogen,Total,78,100,0,100,100,48141.4516,4638.685829,39049.79444,57233.10876
Mississippi_Basins,Ohio Region,Total_Nitrogen,Good,19,21.88931146,4.792475428,12.49623223,31.2823907,23674.59527,5234.07942,13415.98812,33933.20243
Mississippi_Basins,Ohio Region,Total_Nitrogen,Fair,17,22.05576883,4.339890653,13.54973946,30.56179821,23854.62884,4416.819018,15197.82264,32511.43504
Mississippi_Basins,Ohio Region,Total_Nitrogen,Poor,35,56.0549197,5.849285266,44.59053125,67.51930816,60626.73736,10003.09671,41021.02807,80232.44664
Mississippi_Basins,Ohio Region,Total_Nitrogen,Total,71,100,0,100,100,108155.9615,9903.474115,88745.50888,127566.4141
Mississippi_Basins,Tennessee Region,Total_Nitrogen,Good,8,51.59425099,10.81976354,30.38790413,72.80059786,20183.26991,5340.517418,9716.048116,30650.49171
Mississippi_Basins,Tennessee Region,Total_Nitrogen,Fair,5,19.36747927,7.615693021,4.440995228,34.29396331,7576.407334,2789.760291,2108.577639,13044.23703
Mississippi_Basins,Tennessee Region,Total_Nitrogen,Poor,5,29.03826974,10.25663488,8.93563478,49.1409047,11359.54539,4057.95182,3406.105972,19312.98481
Mississippi_Basins,Tennessee Region,Total_Nitrogen,Total,18,100,0,100,100,39119.22264,4022.731155,31234.81445,47003.63082
Whole_Miss_Basin,Yes,Total_Nitrogen,Good,136,31.9001544,2.985692263,26.0483051,37.75200371,129621.3299,14684.12291,100840.9778,158401.6819
Whole_Miss_Basin,Yes,Total_Nitrogen,Fair,98,19.38257348,2.107915869,15.25113429,23.51401267,78758.08122,8288.109521,62513.68506,95002.47738
Whole_Miss_Basin,Yes,Total_Nitrogen,Poor,238,48.71727212,2.952891974,42.9297102,54.50483404,197955.0795,14383.01462,169764.8889,226145.2701
Whole_Miss_Basin,Yes,Total_Nitrogen,Total,472,100,0,100,100,406334.4906,17876.65658,371296.8875,441372.0937
National,National,Salinity,Good,767,87.34296168,1.106975736,85.17332911,89.51259425,811445.9166,27919.29204,756725.1097,866166.7235
National,National,Salinity,Fair,136,9.501775844,1.035706651,7.47182811,11.53172358,88274.73973,9758.122868,69149.17035,107400.3091
National,National,Salinity,Poor,74,2.928965897,0.453426909,2.040265487,3.817666308,27211.09259,4152.256361,19072.81967,35349.36551
National,National,Salinity,Not Assessed,1,0.226296579,0.184979527,0,0.58884979,2102.372434,1719.994707,0,5473.500114
National,National,Salinity,Total,978,100,0,100,100,929034.1214,28002.45221,874150.3236,983917.9192
WSA3_Ecoregions,Eastern Highlands,Salinity,Good,222,87.29723344,2.255513297,82.87650861,91.71795827,286688.9319,16585.94788,254181.0714,319196.7924
WSA3_Ecoregions,Eastern Highlands,Salinity,Fair,31,11.03256174,2.231317149,6.659260493,15.40586299,36231.54157,7611.885014,21312.52108,51150.56205
WSA3_Ecoregions,Eastern Highlands,Salinity,Poor,4,1.670204816,0.743628367,0.212719998,3.127689633,5485.04478,2426.134125,729.9092732,10240.18029
WSA3_Ecoregions,Eastern Highlands,Salinity,Total,257,100,0,100,100,328405.5182,16914.10736,295254.477,361556.5595
WSA3_Ecoregions,Plains and Lowlands,Salinity,Good,321,83.68054724,1.771756404,80.20796849,87.15312598,316427.1628,18283.86646,280591.4431,352262.8826
WSA3_Ecoregions,Plains and Lowlands,Salinity,Fair,81,11.22789949,1.508442959,8.271405612,14.18439336,42456.84925,5678.758359,31326.68739,53587.01111
WSA3_Ecoregions,Plains and Lowlands,Salinity,Poor,57,4.535571693,0.877717441,2.81527712,6.255866266,17150.67755,3251.133569,10778.57284,23522.78225
WSA3_Ecoregions,Plains and Lowlands,Salinity,Not Assessed,1,0.555981586,0.453874519,0,1.445559297,2102.372434,1719.739298,0,5472.999521
WSA3_Ecoregions,Plains and Lowlands,Salinity,Total,460,100,0,100,100,378137.0621,18319.85284,342230.8103,414043.3138
WSA3_Ecoregions,West,Salinity,Good,224,93.63494041,1.189233324,91.30408592,95.96579489,208329.8219,11988.7429,184832.3176,231827.3262
WSA3_Ecoregions,West,Salinity,Fair,24,4.308635227,1.116988995,2.119377025,6.497893429,9586.348916,2428.880744,4825.830136,14346.8677
WSA3_Ecoregions,West,Salinity,Poor,13,2.056424365,0.475808618,1.12385661,2.98899212,4575.370262,1024.271935,2567.834158,6582.906365
WSA3_Ecoregions,West,Salinity,Total,261,100,0,100,100,222491.5411,11667.00276,199624.6359,245358.4463
WSA9_Ecoregions,Coastal Plains,Salinity,Good,68,94.33163466,1.599065937,91.19752301,97.4657463,122385.1265,15788.2009,91440.82131,153329.4316
WSA9_Ecoregions,Coastal Plains,Salinity,Fair,5,3.851203619,1.526166184,0.859972864,6.842434373,4996.521512,1926.086924,1221.460511,8771.582514
WSA9_Ecoregions,Coastal Plains,Salinity,Poor,2,1.817161724,1.116143606,0,4.004762993,2357.571436,1387.922036,0,5077.848639
WSA9_Ecoregions,Coastal Plains,Salinity,Total,75,100,0,100,100,129739.2194,15646.82442,99072.00707,160406.4317
WSA9_Ecoregions,Northern Appalachians,Salinity,Good,107,82.18960373,4.566564983,73.23930083,91.13990663,92478.29903,7486.030273,77805.94931,107150.6488
WSA9_Ecoregions,Northern Appalachians,Salinity,Fair,16,15.09856273,4.614047643,6.055195528,24.14192993,16988.63769,5729.844664,5758.348508,28218.92686
WSA9_Ecoregions,Northern Appalachians,Salinity,Poor,2,2.711833543,1.704014611,0,6.05164081,3051.307488,1912.179372,0,6799.110189
WSA9_Ecoregions,Northern Appalachians,Salinity,Total,125,100,0,100,100,112518.2442,8617.752285,95627.7601,129408.7283
WSA9_Ecoregions,Northern Plains,Salinity,Good,48,47.95220254,4.067635956,39.97978256,55.92462251,10112.23393,1059.112146,8036.412273,12188.05559
WSA9_Ecoregions,Northern Plains,Salinity,Fair,27,23.71207428,3.294949866,17.25409121,30.17005735,5000.438551,694.8152994,3638.625588,6362.251514
WSA9_Ecoregions,Northern Plains,Salinity,Poor,40,28.33572318,3.905480928,20.68112122,35.99032515,5975.480716,849.0598945,4311.353902,7639.60753
WSA9_Ecoregions,Northern Plains,Salinity,Total,115,100,0,100,100,21088.1532,977.2156921,19172.84564,23003.46076
WSA9_Ecoregions,Southern Appalachians,Salinity,Good,115,89.95927793,2.451483204,85.15445914,94.76409672,194210.6328,14794.62657,165213.6976,223207.5681
WSA9_Ecoregions,Southern Appalachians,Salinity,Fair,15,8.91340352,2.397198069,4.214981642,13.6118254,19242.90388,5167.148564,9115.478793,29370.32897
WSA9_Ecoregions,Southern Appalachians,Salinity,Poor,2,1.127318552,0.696994364,0,2.493402404,2433.737292,1491.619227,0,5357.257255
WSA9_Ecoregions,Southern Appalachians,Salinity,Total,132,100,0,100,100,215887.274,14413.63133,187637.0757,244137.4723
WSA9_Ecoregions,Southern Plains,Salinity,Good,65,77.49337277,4.622135599,68.43415346,86.55259208,21042.1606,3439.724621,14300.42422,27783.89697
WSA9_Ecoregions,Southern Plains,Salinity,Fair,12,12.37062455,3.366765155,5.771886099,18.969363,3359.057157,835.6074567,1721.296637,4996.817677
WSA9_Ecoregions,Southern Plains,Salinity,Poor,9,10.13600268,2.993735025,4.268389854,16.00361551,2752.279178,753.3465405,1275.74709,4228.811265
WSA9_Ecoregions,Southern Plains,Salinity,Total,86,100,0,100,100,27153.49693,3347.152427,20593.19873,33713.79514
WSA9_Ecoregions,Temporate Plains,Salinity,Good,98,88.26508627,3.267140146,81.86160925,94.66856329,108759.6308,6713.612953,95601.19117,121918.0704
WSA9_Ecoregions,Temporate Plains,Salinity,Fair,12,6.812514641,2.803605,1.317549814,12.30747947,8394.333572,3533.778511,1468.25496,15320.41218
WSA9_Ecoregions,Temporate Plains,Salinity,Poor,6,4.922399088,2.027363923,0.948838816,8.89595936,6065.346219,2553.786063,1060.017512,11070.67493
WSA9_Ecoregions,Temporate Plains,Salinity,Total,116,100,0,100,100,123219.3106,6822.199592,109848.0451,136590.576
WSA9_Ecoregions,Upper Midwest,Salinity,Good,42,70.35378832,4.812291693,60.92186992,79.78570672,54128.01109,4590.298093,45131.19215,63124.83003
WSA9_Ecoregions,Upper Midwest,Salinity,Fair,25,26.91361792,4.521087199,18.05244984,35.774786,20706.49845,3983.8798,12898.23753,28514.75938
WSA9_Ecoregions,Upper Midwest,Salinity,Not Assessed,1,2.732593757,2.201008466,0,7.046491081,2102.372434,1719.440997,0,5472.414862
WSA9_Ecoregions,Upper Midwest,Salinity,Total,68,100,0,100,100,76936.88198,5266.420066,66614.88832,87258.87564
WSA9_Ecoregions,Western Mountains,Salinity,Good,162,97.00145327,1.081840738,94.88108439,99.12182215,188710.1814,11227.35135,166704.9771,210715.3857
WSA9_Ecoregions,Western Mountains,Salinity,Fair,10,2.58510195,1.047399524,0.532236606,4.637967294,5029.152054,2018.222562,1073.508519,8984.795588
WSA9_Ecoregions,Western Mountains,Salinity,Poor,2,0.413444779,0.256278257,0,0.915740932,804.3306215,495.9404383,0,1776.356019
WSA9_Ecoregions,Western Mountains,Salinity,Total,174,100,0,100,100,194543.6641,11031.87701,172921.5825,216165.7457
WSA9_Ecoregions,Xeric,Salinity,Good,62,70.20082597,4.842552012,60.70959843,79.69205351,19619.64049,2584.635938,14553.84714,24685.43384
WSA9_Ecoregions,Xeric,Salinity,Fair,14,16.30605739,4.622627029,7.245874903,25.36623988,4557.196863,1306.320486,1996.855758,7117.537967
WSA9_Ecoregions,Xeric,Salinity,Poor,11,13.49311664,3.139005713,7.340778493,19.64545478,3771.03964,833.0633602,2138.265457,5403.813823
WSA9_Ecoregions,Xeric,Salinity,Total,87,100,0,100,100,27947.87699,2564.309456,22921.92281,32973.83117
Std_Fed_Regions,Region_1,Salinity,Good,57,98.6796605,0.835173535,97.04275045,100,37457.59992,3155.142328,31273.63459,43641.56525
Std_Fed_Regions,Region_1,Salinity,Fair,3,1.320339497,0.835173535,0,2.957249547,501.1848275,315.862727,0,1120.264396
Std_Fed_Regions,Region_1,Salinity,Total,60,100,0,100,100,37958.78475,3151.304218,31782.34198,44135.22752
Std_Fed_Regions,Region_2,Salinity,Good,31,70.72261484,5.767553473,59.41841776,82.02681193,29846.97423,3182.84156,23608.7194,36085.22905
Std_Fed_Regions,Region_2,Salinity,Fair,10,22.04729066,5.681043758,10.9126495,33.18193182,9304.589734,2375.529552,4648.637368,13960.5421
Std_Fed_Regions,Region_2,Salinity,Poor,2,7.230094502,4.498118222,0,16.04624421,3051.307488,1914.09957,0,6802.873707
Std_Fed_Regions,Region_2,Salinity,Total,43,100,0,100,100,42202.87145,2510.197663,37282.97443,47122.76846
Std_Fed_Regions,Region_3,Salinity,Good,62,89.87241256,3.405113491,83.19851275,96.54631236,96177.37426,13397.80518,69918.15864,122436.5899
Std_Fed_Regions,Region_3,Salinity,Fair,8,8.903271173,3.3332171,2.370285704,15.43625664,9527.876458,3456.05759,2754.128052,16301.62486
Std_Fed_Regions,Region_3,Salinity,Poor,1,1.224316268,1.112106199,0,3.404004364,1310.207666,1171.759946,0,3606.814959
Std_Fed_Regions,Region_3,Salinity,Total,71,100,0,100,100,107015.4584,13139.82059,81261.88328,132769.0335
Std_Fed_Regions,Region_4,Salinity,Good,92,95.24086287,1.906651327,91.50389494,98.97783081,180264.4165,12442.02204,155878.5014,204650.3316
Std_Fed_Regions,Region_4,Salinity,Fair,4,4.236683569,1.862872217,0.585521116,7.887846021,8018.861529,3568.7281,1024.282982,15013.44008
Std_Fed_Regions,Region_4,Salinity,Poor,1,0.522453556,0.412670006,0,1.331271906,988.859011,779.6003179,0,2516.847556
Std_Fed_Regions,Region_4,Salinity,Total,97,100,0,100,100,189272.137,12473.92668,164823.69,213720.584
Std_Fed_Regions,Region_5,Salinity,Good,97,75.42443269,4.052281841,67.48210623,83.36675916,124214.7945,8197.609424,108147.7753,140281.8137
Std_Fed_Regions,Region_5,Salinity,Fair,30,20.89353196,3.842772077,13.36183709,28.42522684,34409.08585,7170.59137,20354.98502,48463.18668
Std_Fed_Regions,Region_5,Salinity,Poor,2,2.405454332,1.383578847,0,5.117219041,3961.488405,2301.345536,0,8472.04277
Std_Fed_Regions,Region_5,Salinity,Not Assessed,1,1.276581013,1.037670425,0,3.310377672,2102.372434,1719.499559,0,5472.529641
Std_Fed_Regions,Region_5,Salinity,Total,130,100,0,100,100,164687.7412,9572.163241,145926.646,183448.8364
Std_Fed_Regions,Region_6,Salinity,Good,74,84.98382912,3.846125262,77.44556213,92.52209612,66100.15847,12400.62086,41795.38819,90404.92875
Std_Fed_Regions,Region_6,Salinity,Fair,12,8.745402737,2.993560957,2.878131075,14.6126744,6802.1471,2204.42154,2481.560274,11122.73393
Std_Fed_Regions,Region_6,Salinity,Poor,10,6.270768141,2.276424502,1.809058102,10.73247818,4877.383993,1528.328138,1881.915886,7872.8521
Std_Fed_Regions,Region_6,Salinity,Total,96,100,0,100,100,77779.68956,12298.21559,53675.62993,101883.7492
Std_Fed_Regions,Region_7,Salinity,Good,87,92.97210764,1.877769352,89.29174734,96.65246794,60953.91191,5332.318637,50502.75943,71405.0644
Std_Fed_Regions,Region_7,Salinity,Fair,10,4.267511387,1.108343129,2.095198771,6.439824003,2797.844642,661.0990876,1502.11424,4093.575043
Std_Fed_Regions,Region_7,Salinity,Poor,3,2.760380973,1.573900722,0,5.845169704,1809.747278,1021.884545,0,3812.604182
Std_Fed_Regions,Region_7,Salinity,Total,100,100,0,100,100,65561.50383,5106.674645,55552.60545,75570.40222
Std_Fed_Regions,Region_8,Salinity,Good,126,80.43810658,2.190157434,76.14547689,84.73073627,95783.94919,9083.619075,77980.38296,113587.5154
Std_Fed_Regions,Region_8,Salinity,Fair,46,10.50945129,1.660053819,7.255805588,13.76309698,12514.42619,1722.820315,9137.760425,15891.09196
Std_Fed_Regions,Region_8,Salinity,Poor,54,9.052442131,1.319000945,6.467247783,11.63763648,10779.45136,1329.65613,8173.373231,13385.52948
Std_Fed_Regions,Region_8,Salinity,Total,226,100,0,100,100,119077.8267,8801.295187,101827.6052,136328.0483
Std_Fed_Regions,Region_9,Salinity,Good,61,91.30574845,3.490884615,84.46374034,98.14775657,17912.98284,1944.390442,14102.0476,21723.91807
Std_Fed_Regions,Region_9,Salinity,Fair,8,6.488968695,3.246381776,0.126177334,12.85176006,1273.05002,636.4946723,25.5433854,2520.556654
Std_Fed_Regions,Region_9,Salinity,Poor,1,2.205282851,1.888614293,0,5.906898846,432.6473911,370.9760917,0,1159.74717
Std_Fed_Regions,Region_9,Salinity,Total,70,100,0,100,100,19618.68025,1906.395649,15882.21343,23355.14706
Std_Fed_Regions,Region_10,Salinity,Good,80,97.04733586,1.880750577,93.36113246,100,102733.7548,7978.835727,87095.52415,118371.9855
Std_Fed_Regions,Region_10,Salinity,Fair,5,2.952664142,1.880750577,0,6.638867537,3125.673377,2005.636487,0,7056.648657
Std_Fed_Regions,Region_10,Salinity,Total,85,100,0,100,100,105859.4282,7968.807255,90240.85298,121478.0034
Major_Basins,Arkansas-White-Red Region,Salinity,Good,48,90.33091749,2.874669834,84.69666815,95.96516683,27190.31591,3145.72362,21024.81091,33355.82091
Major_Basins,Arkansas-White-Red Region,Salinity,Fair,5,4.493792282,2.051883275,0.472174963,8.5154096,1352.666785,607.1205709,162.7323317,2542.601238
Major_Basins,Arkansas-White-Red Region,Salinity,Poor,4,5.175290227,2.254025129,0.757482154,9.593098301,1557.803021,661.9853545,260.3355681,2855.270474
Major_Basins,Arkansas-White-Red Region,Salinity,Total,57,100,0,100,100,30100.78571,3067.930502,24087.75242,36113.819
Major_Basins,California Region,Salinity,Good,34,92.13998165,3.673648978,84.93976196,99.34020134,17117.81975,2259.540785,12689.20119,21546.43831
Major_Basins,California Region,Salinity,Fair,2,5.531209938,3.400530146,0,12.19612655,1027.591422,630.1648931,0,2262.691916
Major_Basins,California Region,Salinity,Poor,1,2.328808414,1.999479025,0,6.247715292,432.6473911,370.8368732,0,1159.474307
Major_Basins,California Region,Salinity,Total,37,100,0,100,100,18578.05857,2231.434393,14204.52752,22951.58961
Major_Basins,Great Basin Region,Salinity,Good,19,99.34334541,0.613933519,98.14005783,100,5500.232347,1116.797779,3311.348922,7689.115772
Major_Basins,Great Basin Region,Salinity,Fair,1,0.656654586,0.613933519,0,1.859942171,36.35626299,32.34099182,0,99.74344219
Major_Basins,Great Basin Region,Salinity,Total,20,100,0,100,100,5536.58861,1112.497705,3356.133174,7717.044045
Major_Basins,Great Lakes Region,Salinity,Good,37,63.51531265,6.628748366,50.52320459,76.50742071,53266.66696,5689.164794,42116.10887,64417.22506
Major_Basins,Great Lakes Region,Salinity,Fair,16,30.33942596,6.634012679,17.33700004,43.34185188,25443.94463,6526.697832,12651.85194,38236.03732
Major_Basins,Great Lakes Region,Salinity,Poor,2,3.63838701,2.223556727,0,7.996478112,3051.307488,1865.790424,0,6708.189523
Major_Basins,Great Lakes Region,Salinity,Not Assessed,1,2.506874375,2.050964483,0,6.526690896,2102.372434,1741.128013,0,5514.920631
Major_Basins,Great Lakes Region,Salinity,Total,56,100,0,100,100,83864.29152,6610.687885,70907.58135,96821.00169
Major_Basins,Lower Colorado Region,Salinity,Good,7,33.87990853,10.73588798,12.83795475,54.9218623,612.9847941,223.8033319,174.3383239,1051.631264
Major_Basins,Lower Colorado Region,Salinity,Fair,6,30.82595089,16.11737856,0,62.41543239,557.7299344,295.6339222,0,1137.161774
Major_Basins,Lower Colorado Region,Salinity,Poor,2,35.29414058,17.46231491,1.068632262,69.5196489,638.5723113,374.805881,0,1373.178339
Major_Basins,Lower Colorado Region,Salinity,Total,15,100,0,100,100,1809.28704,399.1767259,1026.915034,2591.659046
Major_Basins,Lower Mississippi Region,Salinity,Good,20,97.57026485,2.17810384,93.30125977,100,47205.71909,9965.030324,27674.61855,66736.81963
Major_Basins,Lower Mississippi Region,Salinity,Poor,1,2.429735146,2.17810384,0,6.698740228,1175.536368,986.4129417,0,3108.870208
Major_Basins,Lower Mississippi Region,Salinity,Total,21,100,0,100,100,48381.25546,9745.700525,29280.03343,67482.47749
Major_Basins,Mid-Atlantic Region,Salinity,Good,59,91.30636079,3.50218293,84.44220838,98.1705132,51707.27094,5999.293642,39948.87147,63465.67042
Major_Basins,Mid-Atlantic Region,Salinity,Fair,7,8.693639211,3.50218293,1.829486802,15.55779162,4923.253477,2003.926093,995.6305069,8850.876446
Major_Basins,Mid-Atlantic Region,Salinity,Total,66,100,0,100,100,56630.52442,6004.679831,44861.56821,68399.48063
