"Type","Subpopulation","Response","Stressor","NResp","Estimate","StdError.log","LCB95Pct","UCB95Pct","WeightTotal","CellCounts.11","CellCounts.12","CellCounts.21","CellCounts.22","CellProportions.11","CellProportions.12","CellProportions.21","CellProportions.22"
"Major_Basins","Lower Colorado Region","Fish_MMI","Streambed_Sediment",21,-0.0445363962413712,0.0729587723121642,-0.205108631024512,0.0946407195296916,2269.18337819229,2,15,1,3,0.114529129392375,0.651245630288209,0.0712913066707668,0.162933933648649
"Major_Basins","Lower Mississippi Region","Fish_MMI","Streambed_Sediment",52,0.086982047760592,0.0516222271112687,-0.0102299419841352,0.174839562293895,59687.5556518273,7,21,0,24,0.0904224768761615,0.442919512721365,0,0.466658010402473
"Major_Basins","Mid-Atlantic Region","Fish_MMI","Streambed_Sediment",117,0.106625774828438,0.0659298808827981,-0.0166068572518518,0.214920201936858,72168.6247658846,10,76,1,30,0.130576022628881,0.410206685428465,0.0203480670740606,0.438869224868594
"Major_Basins","Missouri Region","Fish_MMI","Streambed_Sediment",288,0.181516818890207,0.104838812338522,-0.00519129386558292,0.333545045756048,114142.982818916,35,87,28,138,0.189379437743571,0.237384561661454,0.131018113442066,0.442217887152909
"Major_Basins","New England Region","Fish_MMI","Streambed_Sediment",118,0.37470646385832,0.226557762031144,0.0251669249073515,0.598913889638586,50888.0167703511,11,50,9,48,0.13100966594517,0.116355175792091,0.116737565975316,0.635897592287424
"Major_Basins","Ohio-Tennessee Region","Fish_MMI","Streambed_Sediment",142,0.217637695996876,0.134239814928146,-0.017824861087002,0.398628587170307,169690.281261596,29,38,12,63,0.113015526566116,0.151127853548994,0.155682296591955,0.580174323292935
"Major_Basins","Pacific Northwest Region","Fish_MMI","Streambed_Sediment",114,0.127667070817399,0.0974214432793075,-0.0558629469020726,0.27929591471224,72267.9518634435,11,20,11,72,0.0673122839745702,0.198072874013907,0.0770969165915142,0.657517925420008
"Major_Basins","Rio Grande-Texas-Gulf Region","Fish_MMI","Streambed_Sediment",63,-0.311435453394601,0.192128856545979,-0.911117104341303,0.100074535195435,37993.5894219326,6,38,4,15,0.111459117381629,0.528045971206953,0.258917557331068,0.101577354080351
"Major_Basins","Souris-Red-Rainy Region","Fish_MMI","Streambed_Sediment",23,0.1270115479252,0.0906648702912951,-0.0427557093274322,0.269139616653349,19375.0805829521,8,11,0,4,0.245807131831283,0.473772287390318,0,0.280420580778399
"Major_Basins","South-Atlantic Region","Fish_MMI","Streambed_Sediment",115,0.0577064658883095,0.0972570349994457,-0.14017509216832,0.221244955684736,123495.994774351,15,43,11,46,0.14246421203737,0.32043214588568,0.122910111924839,0.414193530152111
"Major_Basins","Upper Colorado Region","Fish_MMI","Streambed_Sediment",50,0.0696225871282322,0.0657790151552183,-0.0584012827379057,0.18216073194583,19202.6525595686,7,26,1,16,0.174299509011078,0.477280465903968,0.0383886684042963,0.310031356680657
"Major_Basins","Upper Mississippi Region","Fish_MMI","Streambed_Sediment",143,-0.00276811533316135,0.0567503862832116,-0.120744284557044,0.102789184844029,102468.703568792,24,42,13,64,0.0620930783421367,0.269473736056224,0.127422129035712,0.541011056565928
"Land_Owner","BLM","Fish_MMI","Streambed_Sediment",34,0.431515291169971,0.223063839890878,0.11978032423416,0.632847489017577,12989.3061159189,6,15,0,13,0.218641410494486,0.174733253284892,0,0.606625336220622
"Land_Owner","DOD","Fish_MMI","Streambed_Sediment",11,0.384511137685677,0.367689708483857,-0.265313803275518,0.700606648997022,5401.11578269818,2,3,1,5,0.201359639232453,0.186941879095422,0.0164412523394416,0.595257229332683
"Land_Owner","FWS","Fish_MMI","Streambed_Sediment",8,0.0856188234280078,0.134936339800335,-0.191201681453891,0.298109674384686,3078.74425697895,3,2,1,2,0.122128596636855,0.460636227150317,0.0134261700673427,0.403809006145485
"Land_Owner","Local Government","Fish_MMI","Streambed_Sediment",14,0.181538850166338,0.151994661223866,-0.102493809619716,0.392396902420612,3002.7782097578,2,6,0,6,0.186537979530487,0.371603126185678,0,0.441858894283835
"Land_Owner","Native American","Fish_MMI","Streambed_Sediment",20,0.0392344322324425,0.0298935023645672,-0.0187387495273279,0.0939085446234363,2995.56411260101,3,12,0,5,0.0801630982961479,0.609397841849117,0,0.310439059854736
"Land_Owner","Non-Governmental Organization","Fish_MMI","Streambed_Sediment",5,-1.89647122991156,0.72964909095074,-11.1045222011498,0.306908158265973,1121.86615227801,0,2,1,2,0,0.0175541819872924,0.654752310441373,0.327693507571335
"Land_Owner","NPS","Fish_MMI","Streambed_Sediment",19,0.00279928350428671,0.0259387361937159,-0.0492081952368151,0.0522288393342969,6621.42298175057,2,10,1,6,0.0164345389145346,0.439256909019507,0.0169246182295112,0.527383933836447
"Land_Owner","Other Fed","Fish_MMI","Streambed_Sediment",17,-0.0745853754054546,0.0715481829552381,-0.236354031944885,0.0660169343090246,9778.03021969764,0,4,1,12,0,0.0301376413909257,0.0694085152399479,0.900453843369126
"Land_Owner","Private","Fish_MMI","Streambed_Sediment",1173,0.0750243287181913,0.0326165844891046,0.0139621248982995,0.132305143577788,805939.678090391,158,437,81,497,0.120508823940182,0.297909075333427,0.109752747777816,0.471829352948575
"Land_Owner","Regional Agency","Fish_MMI","Streambed_Sediment",4,0,0,0,0,1083.83697839321,0,3,0,1,0,0.978697723692866,0,0.0213022763071344
"Land_Owner","State","Fish_MMI","Streambed_Sediment",82,0.0192003306910028,0.0255569217062601,-0.0311798118717077,0.0671190608643144,45776.6966012492,7,30,3,42,0.0242892888895202,0.340426810919166,0.0240360400219495,0.611247860169364
"Land_Owner","USFS","Fish_MMI","Streambed_Sediment",103,0.24627808900889,0.159424963265311,-0.0301819003369352,0.448547175093752,95137.4355014773,9,33,9,52,0.163845382440248,0.200698464397946,0.105716990590415,0.52973916257139
"FS_East_West","East","Fish_MMI","Streambed_Sediment",19,0.294149792942239,0.405377748516943,-0.562322587091661,0.681100101272329,24061.7838181233,1,4,2,12,0.0103584497790668,0.0154038367297916,0.142546869778429,0.831690843712712
"FS_East_West","West","Fish_MMI","Streambed_Sediment",84,0.204444907708941,0.140181822908205,-0.0471122586771417,0.395568240534388,71075.6516833541,8,29,7,40,0.215806487335261,0.263427671489479,0.093248689982809,0.42751715119245
"Mississippi_Basins","Arkansas-White-Red Region","Fish_MMI","Streambed_Sediment",92,0.0488839923598149,0.0213222358387234,0.0082938394137011,0.087812805907558,42685.5390457809,8,36,0,48,0.041286728700759,0.427069211281997,0,0.531644060017244
"Mississippi_Basins","Upper Mississippi Region","Fish_MMI","Streambed_Sediment",143,-0.00276811533316135,0.0567503862832116,-0.120744284557044,0.102789184844029,102468.703568792,24,42,13,64,0.0620930783421367,0.269473736056224,0.127422129035712,0.541011056565928
"Mississippi_Basins","Lower Mississippi Region","Fish_MMI","Streambed_Sediment",52,0.086982047760592,0.0516222271112687,-0.0102299419841352,0.174839562293895,59687.5556518273,7,21,0,24,0.0904224768761615,0.442919512721365,0,0.466658010402473
"Mississippi_Basins","Upper Missouri Region","Fish_MMI","Streambed_Sediment",184,0.265243917700938,0.14016189398441,0.032949374215096,0.441739154000045,50981.401124921,21,60,16,87,0.256648826819305,0.25818184954551,0.0608268999238902,0.424342423711294
"Mississippi_Basins","Lower Missouri Region","Fish_MMI","Streambed_Sediment",104,0.0842090787791336,0.122836456809177,-0.165077768690842,0.280157055667665,63161.5816939949,14,27,12,51,0.135082385391185,0.220597856080452,0.187673540932022,0.456646217596341
"Mississippi_Basins","Ohio Region","Fish_MMI","Streambed_Sediment",116,0.216781053228274,0.154900280919659,-0.0610468076768917,0.421861585988568,132861.952176721,25,34,10,47,0.138593043657579,0.156293854248029,0.184695951184714,0.520417150909678
"Mississippi_Basins","Tennessee Region","Fish_MMI","Streambed_Sediment",26,0.0685250324027491,0.108979629151596,-0.153280148897858,0.247671421302558,36828.3290848746,4,4,2,16,0.0207420257843263,0.132490979303671,0.0510125794269088,0.795754415485094
"Stream_Size","SmallStreams","Fish_MMI","Streambed_Sediment",418,0.111384032590105,0.0490610775616369,0.0216934129698255,0.192851864635899,611395.906535377,50,135,36,197,0.131628054981697,0.278444497161489,0.104247971195114,0.485679476661699
"Stream_Size","LargeStreams","Fish_MMI","Streambed_Sediment",388,0.0283054315742263,0.0443088804897089,-0.0598528270069409,0.109130711124699,266850.939193611,39,119,32,198,0.0767658644613011,0.271271417260204,0.121097239305125,0.530865478973369
"Stream_Size","RiversMajor","Fish_MMI","Streambed_Sediment",328,0.0603711919334144,0.0220274454963223,0.0189161674963535,0.100074562746043,47240.7226948884,47,159,13,109,0.137477733336305,0.461173794041014,0.0426726413085979,0.358675831314084
"Stream_Size","RiversOther","Fish_MMI","Streambed_Sediment",356,0.157280109464129,0.0342825955023017,0.0987098126160476,0.212044218559484,67438.906579315,56,144,17,139,0.17169268202867,0.330399206519113,0.0474484518380453,0.450459659614172
"National","National","Fish_MMI","Instream_Habitat",1534,0.0667056025993613,0.0198730340798989,0.0296361341270165,0.102358957445519,1030009.8795341,154,633,81,666,0.0813748608669133,0.344875556314508,0.0517053069737711,0.522044275844807
"WSA3_Ecoregions","Eastern Highlands","Fish_MMI","Instream_Habitat",450,0.0365094886979367,0.0390338478985646,-0.0400952512787172,0.107472162546824,373373.294373521,47,220,20,163,0.06602891081067,0.309250408106446,0.078691303528494,0.54602937755439
"WSA3_Ecoregions","Plains and Lowlands","Fish_MMI","Instream_Habitat",789,0.0769699014085575,0.0239129918965025,0.0326789501745186,0.119232892678767,501380.13704027,58,324,36,371,0.0809718407520505,0.378245166620288,0.0266692578291123,0.514113734798549
"WSA3_Ecoregions","West","Fish_MMI","Instream_Habitat",295,0.102221608967472,0.047019817310377,0.0155526617920592,0.18126038019242,155256.448120311,49,89,25,132,0.11958154587116,0.322787064141575,0.0676577994176749,0.48997359056959
"WSA9_Ecoregions","Coastal Plains","Fish_MMI","Instream_Habitat",192,0.0725661473630853,0.0378435035864541,0.00116122613174019,0.138866478234658,185677.75409351,23,90,11,68,0.159871279462231,0.481853787698021,0.0305048039987908,0.327770128840957
"WSA9_Ecoregions","Northern Appalachians","Fish_MMI","Instream_Habitat",237,0.0841970939520428,0.0674597503661686,-0.0452588682932982,0.197619854596109,131855.218828021,35,118,14,70,0.127844274045407,0.311265137439429,0.0981294242566711,0.462761164258493
"WSA9_Ecoregions","Northern Plains","Fish_MMI","Instream_Habitat",142,0.0203246107891907,0.0326123111246556,-0.0443398440072027,0.0809851086953919,21411.5865651114,6,48,7,81,0.0267708904412515,0.276277372987405,0.0426542402108222,0.654297496360521
"WSA9_Ecoregions","Southern Appalachians","Fish_MMI","Instream_Habitat",213,-0.00615362950083487,0.0458459678417208,-0.100749398321413,0.0803128053474498,241518.075545501,12,102,6,93,0.0322812162423012,0.308150479761622,0.0680791882388605,0.591489115757216
"WSA9_Ecoregions","Southern Plains","Fish_MMI","Instream_Habitat",115,0.024554197912208,0.0281270158324742,-0.0307299684409454,0.0768731462713741,34252.1575389884,6,48,6,55,0.0373967374968934,0.365785675359753,0.032519697375802,0.564297889767551
"WSA9_Ecoregions","Temporate Plains","Fish_MMI","Instream_Habitat",199,0.0351361714606059,0.0212410354426619,-0.00588058971900951,0.0744803934592678,173752.715752223,20,81,10,88,0.0343029208100623,0.331258621230306,0.0265347511961513,0.607903706763481
"WSA9_Ecoregions","Upper Midwest","Fish_MMI","Instream_Habitat",141,0.0686288929377049,0.0477585056745214,-0.022762685613491,0.151853942979827,86285.9230904366,3,57,2,79,0.0359129340661688,0.280155939545458,0.0123974198204162,0.671533706567957
"WSA9_Ecoregions","Western Mountains","Fish_MMI","Instream_Habitat",175,0.106908573931292,0.0543630032492652,0.0064956058191773,0.197172856014294,126817.400030062,29,51,14,81,0.123131977722472,0.328693377595916,0.0623054796751427,0.48586916500647
"WSA9_Ecoregions","Xeric","Fish_MMI","Instream_Habitat",120,0.0794929078012349,0.0796493345344992,-0.0760309803434569,0.212538186848703,28439.0480902495,20,38,11,51,0.103749210873928,0.296449216487002,0.0915252394150858,0.508276333223984
"Std_Fed_Regions","Region_1","Fish_MMI","Instream_Habitat",124,0.0557532030878709,0.09826895789855,-0.144806822365276,0.221176886737376,52446.0361625691,7,57,9,51,0.0424574201346014,0.206723955001498,0.0789455986280303,0.67187302623587
"Std_Fed_Regions","Region_2","Fish_MMI","Instream_Habitat",85,-0.0499351992421539,0.058687353067226,-0.177923974790249,0.0641467987745498,46469.9102256161,18,51,4,12,0.134866532517613,0.522686707868288,0.108042546939405,0.234404212674693
"Std_Fed_Regions","Region_3","Fish_MMI","Instream_Habitat",116,-0.127822594411479,0.0859638389748967,-0.334791226011424,0.0470541162710981,123183.457803531,10,58,4,44,0.0173263885503618,0.288251499266842,0.146283558251132,0.548138553931665
"Std_Fed_Regions","Region_4","Fish_MMI","Instream_Habitat",193,0.098255129855317,0.0309446732753972,0.0418713337307416,0.151320861739318,217585.36987911,16,87,3,87,0.0975681696749103,0.408777659761809,0.00715728766033914,0.486496882902942
"Std_Fed_Regions","Region_5","Fish_MMI","Instream_Habitat",248,0.121068287214576,0.0441076972565779,0.0417040018592173,0.19385977063589,207802.286047422,23,99,7,119,0.0878839716107219,0.311464118525434,0.0247531110949035,0.575898798768941
"Std_Fed_Regions","Region_6","Fish_MMI","Instream_Habitat",165,0.080718988263879,0.0683075845608314,-0.050973609990874,0.195909801630581,107780.683771429,18,83,13,51,0.144756899387548,0.418798407576552,0.0468544861314102,0.38959020690449
"Std_Fed_Regions","Region_7","Fish_MMI","Instream_Habitat",157,0.00620100888938591,0.0170949253409561,-0.02766077070589,0.0389470310771164,97369.7925451217,6,56,9,86,0.0149387395830423,0.287113868807363,0.0285875681791526,0.669359823430442
"Std_Fed_Regions","Region_8","Fish_MMI","Instream_Habitat",280,0.0605170731410296,0.0349809701078134,-0.00615467131310221,0.122770886997318,105981.041778608,29,105,16,130,0.0968394277975874,0.418655327548258,0.0387034059421284,0.445801838712026
"Std_Fed_Regions","Region_9","Fish_MMI","Instream_Habitat",67,0.336681831547045,0.196212206055475,0.0255983168193661,0.548450089737563,15616.4527243387,15,20,3,29,0.132027789639078,0.160113002218321,0.0417202443053452,0.666138963837256
"Std_Fed_Regions","Region_10","Fish_MMI","Instream_Habitat",99,0.104276927712224,0.106837248134832,-0.104367942594621,0.273503158427735,55774.8485963573,12,17,13,57,0.0773682403475995,0.196411860728336,0.121706354736602,0.604513544187462
"Major_Basins","Arkansas-White-Red Region","Fish_MMI","Instream_Habitat",92,0.012269482578697,0.0350991373061506,-0.0580712454600314,0.0779339489363254,42685.5390457809,8,36,11,37,0.0608707451415994,0.407485194841157,0.0582886440734725,0.473355415943771
"Major_Basins","California Region","Fish_MMI","Instream_Habitat",33,0.432930107475721,0.293571872805166,-0.00815061886069945,0.681031527440912,12200.5573919358,4,8,0,21,0.137484816097591,0.131621733907961,0,0.730893449994449
"Major_Basins","Great Basin Region","Fish_MMI","Instream_Habitat",19,0.32114118882783,0.280119897137098,-0.175487317928712,0.607950440232618,5066.40403667994,7,4,1,7,0.0972116889188412,0.127363675834445,0.0673699583782049,0.708054676868509
"Major_Basins","Great Lakes Region","Fish_MMI","Instream_Habitat",101,0.116783240111568,0.0704608076020056,-0.014013296401626,0.230708465346541,89511.7689727456,11,40,5,45,0.120410738133247,0.345613905718841,0.0399069145647094,0.494068441583203
"Major_Basins","Lower Colorado Region","Fish_MMI","Instream_Habitat",21,0.0126059500637626,0.030976982434899,-0.0491997080546502,0.0707707957170893,2269.18337819229,5,12,1,3,0.0901232321234966,0.675651527557087,0.0163013570331414,0.217923883286274
"Major_Basins","Lower Mississippi Region","Fish_MMI","Instream_Habitat",55,0.480526660641814,0.244690233174596,0.160841558907328,0.678424791923002,63842.5124190699,14,17,6,18,0.410011161822938,0.153701560141484,0.0651122808221971,0.371174997213382
"Major_Basins","Mid-Atlantic Region","Fish_MMI","Instream_Habitat",123,-0.044117854090197,0.0510415146982535,-0.153974303692416,0.0552804427779543,73468.5985754318,19,73,2,29,0.0427556721995585,0.506152554296848,0.0740990092767871,0.376992764226806
"Major_Basins","Missouri Region","Fish_MMI","Instream_Habitat",291,0.0381232268219708,0.0246207745975953,-0.0094310956798489,0.0834372640796709,114753.884935895,21,104,12,154,0.0427581794577432,0.387057490803461,0.0210307029873799,0.549153626751416
"Major_Basins","New England Region","Fish_MMI","Instream_Habitat",120,0.057565702569109,0.1016659917408,-0.150242292399021,0.227830161659588,51009.5692352192,7,56,9,48,0.0436530522632069,0.205505269795587,0.0811687646572526,0.669672913283953
"Major_Basins","Ohio-Tennessee Region","Fish_MMI","Instream_Habitat",150,0.184231194980739,0.0721247845087853,0.0603636227924511,0.291769923573787,171214.135311066,20,55,5,70,0.0756438059711215,0.195048905412717,0.0410732155019476,0.688234073114213
"Major_Basins","Pacific Northwest Region","Fish_MMI","Instream_Habitat",118,0.128522495602632,0.106274799435848,-0.0732909177606647,0.292388458615448,72741.3775171596,13,21,17,67,0.0821106794368982,0.186140035964407,0.121651644424715,0.61009764017398
"Major_Basins","Rio Grande-Texas-Gulf Region","Fish_MMI","Instream_Habitat",63,0.0390046742619909,0.03736014313209,-0.0340041617859548,0.106858511579691,37993.5894219326,6,38,3,16,0.0895928953517622,0.549912193236819,0.0156027898731359,0.344892121538283
"Major_Basins","Souris-Red-Rainy Region","Fish_MMI","Instream_Habitat",23,-0.0350279585808664,0.0457560469899669,-0.132138864015609,0.0537531136027624,19375.0805829521,1,18,1,3,0.0397368722763219,0.679842546945279,0.0474591457664349,0.232961435011964
"Major_Basins","South-Atlantic Region","Fish_MMI","Instream_Habitat",126,-0.0712769926854,0.0634628337007002,-0.213169378688213,0.0540196486841771,150107.644218237,4,63,3,56,0.0181821671089567,0.518275302865271,0.0799904060426268,0.383552123983146
"Major_Basins","Upper Colorado Region","Fish_MMI","Instream_Habitat",50,0.111822650254905,0.0625422814721575,-0.00400477922936759,0.214287600099158,19202.6525595686,10,23,2,15,0.191673065605329,0.459906909309718,0.0136282173239154,0.334791807761038
"Major_Basins","Upper Mississippi Region","Fish_MMI","Instream_Habitat",149,0.0302152515393866,0.0259924244987841,-0.0204697647750367,0.078382828369104,104567.381932236,4,65,3,77,0.0201533301126706,0.321168133015344,0.00957467001285959,0.649103866859125
"Land_Owner","BLM","Fish_MMI","Instream_Habitat",34,0.0676215313160466,0.0452227717371795,-0.018792945156431,0.146706292973051,12989.3061159189,5,16,0,13,0.0420080665431436,0.351366597236234,0,0.606625336220622
"Land_Owner","DOD","Fish_MMI","Instream_Habitat",12,0.0875987273656477,0.0822628028522741,-0.0720328835221677,0.223460310685916,5625.61600466167,2,4,0,6,0.0579896164332859,0.354722818813968,0,0.587287564752746
"Land_Owner","FWS","Fish_MMI","Instream_Habitat",8,0.0339396274872467,0.052067777638821,-0.0698538171235707,0.127663398118545,3078.74425697895,1,4,0,3,0.0452590103674106,0.537505813419762,0,0.417235176212827
"Land_Owner","Local Government","Fish_MMI","Instream_Habitat",14,-0.107567735654002,0.0865607203788026,-0.312353744282091,0.0652624763662409,3002.7782097578,0,8,1,5,0,0.558141105716165,0.0971206836306811,0.344738210653153
"Land_Owner","Native American","Fish_MMI","Instream_Habitat",20,0.232768968681966,0.135074200345537,0.000226715114498899,0.411223059951289,2995.56411260101,6,9,0,5,0.340820168602407,0.348740771542857,0,0.310439059854736
"Land_Owner","Non-Governmental Organization","Fish_MMI","Instream_Habitat",6,-1.47785911013935,0.629267192955763,-7.5056951787088,0.278155913102848,1231.57725770816,0,3,1,2,0,0.105072213068819,0.596425803263785,0.298501983667396
"Land_Owner","NPS","Fish_MMI","Instream_Habitat",20,-2.22044604925031e-16,4.90654298150143e-17,-2.22044604925031e-16,-2.22044604925031e-16,6664.08057257811,0,13,0,7,0,0.459175633223383,0,0.540824366776617
"Land_Owner","Other Fed","Fish_MMI","Instream_Habitat",18,2.57998229818979e-05,0.189221659461309,-0.448953885069525,0.309882521919125,10121.639394596,1,4,3,10,0.00839961556996821,0.0546628902440603,0.124773101439665,0.812164392746306
"Land_Owner","Private","Fish_MMI","Instream_Habitat",1210,0.0755266313836068,0.0230636905339296,0.0327778047755115,0.116386065683097,838292.136051031,119,507,62,522,0.0865316727044556,0.349830248840929,0.046274638455718,0.517363439998897
"Land_Owner","Regional Agency","Fish_MMI","Instream_Habitat",4,0.00284647572278807,0.0061567972652927,-0.00925916959275663,0.0148069188415918,1083.83697839321,1,2,0,1,0.115652023374017,0.863045700318848,0,0.0213022763071344
"Land_Owner","State","Fish_MMI","Instream_Habitat",85,-0.1142836268329,0.0769131421036859,-0.295580295925749,0.0416433431934194,49787.1650784001,5,35,6,39,0.0243555782503563,0.391534073049899,0.130763118787837,0.453347229911909
"Land_Owner","USFS","Fish_MMI","Instream_Habitat",103,0.0976222483676025,0.0733078023219856,-0.0418089728567701,0.218392596093439,95137.4355014773,14,28,8,53,0.082227950558374,0.28231589627982,0.059554914566723,0.575901238595083
"FS_East_West","East","Fish_MMI","Instream_Habitat",19,-0.00554574245606787,0.00524762190972167,-0.0159412994873573,0.00474344267554061,24061.7838181233,0,5,1,13,0,0.0257622865088584,0.00551515681675738,0.968722556674384
"FS_East_West","West","Fish_MMI","Instream_Habitat",84,0.0514161923893783,0.067483356838038,-0.0827237029048746,0.168937340480372,71075.6516833541,14,23,7,40,0.110065207386598,0.369168951438143,0.0778494069528963,0.442916434222363
"Mississippi_Basins","Arkansas-White-Red Region","Fish_MMI","Instream_Habitat",92,0.012269482578697,0.0350991373061506,-0.0580712454600314,0.0779339489363254,42685.5390457809,8,36,11,37,0.0608707451415994,0.407485194841157,0.0582886440734725,0.473355415943771
"Mississippi_Basins","Upper Mississippi Region","Fish_MMI","Instream_Habitat",149,0.0302152515393866,0.0259924244987841,-0.0204697647750367,0.078382828369104,104567.381932236,4,65,3,77,0.0201533301126706,0.321168133015344,0.00957467001285959,0.649103866859125
"Mississippi_Basins","Lower Mississippi Region","Fish_MMI","Instream_Habitat",55,0.480526660641814,0.244690233174596,0.160841558907328,0.678424791923002,63842.5124190699,14,17,6,18,0.410011161822938,0.153701560141484,0.0651122808221971,0.371174997213382
"Mississippi_Basins","Upper Missouri Region","Fish_MMI","Instream_Habitat",184,0.0114632128435349,0.0196223056566332,-0.0272954688024376,0.0487595738149258,50981.401124921,15,66,9,94,0.0428816465700919,0.471949029794723,0.0297808041636285,0.455388519471556
"Mississippi_Basins","Lower Missouri Region","Fish_MMI","Instream_Habitat",107,0.0648748850314881,0.0497590427897221,-0.0309193592547365,0.151767815014135,63772.4838109742,6,38,3,60,0.0426594766002687,0.319192961420326,0.0140356419313886,0.624111920048017
"Mississippi_Basins","Ohio Region","Fish_MMI","Instream_Habitat",123,0.19953171678221,0.0850553674286946,0.0543217761298097,0.322444509914411,134331.825452102,20,46,5,52,0.096412661611612,0.206189659659987,0.052350327652761,0.64504735107564
"Mississippi_Basins","Tennessee Region","Fish_MMI","Instream_Habitat",27,0,8.5001432143817e-18,0,0,36882.3098589642,0,9,0,18,0,0.154472329252716,0,0.845527670747284
"Stream_Size","SmallStreams","Fish_MMI","Instream_Habitat",423,0.0938629400518042,0.0325506313764432,0.0341692227186371,0.1498672534305,632415.922184766,46,144,19,214,0.0978035782726202,0.331876772711424,0.0498081388386096,0.520511510177346
"Stream_Size","LargeStreams","Fish_MMI","Instream_Habitat",398,0.0148282651010258,0.0217004991553635,-0.0279771035103007,0.0558512014230583,278273.513038112,28,138,26,206,0.039802690505742,0.323313150600297,0.0564100167808984,0.580474142113063
"Stream_Size","RiversMajor","Fish_MMI","Instream_Habitat",342,0.0198945609419352,0.0176100957453173,-0.0145245013960531,0.0531459118539341,49254.6856499435,41,177,18,106,0.100636791142399,0.510004148732683,0.0472152818441034,0.342143778280814
"Stream_Size","RiversOther","Fish_MMI","Instream_Habitat",371,0.0301308280576433,0.0207764607182941,-0.0101784757109837,0.0688316636106238,70065.7586612805,39,174,18,140,0.0846562226367933,0.43175861177853,0.0533003512342054,0.430284814350472
"National","National","Fish_MMI","Riparian_Vegetation",1535,0.132815106660765,0.0307666579268869,0.0789136837982484,0.183562250347163,1030142.65757324,194,594,123,624,0.150046644011237,0.276277725398064,0.102655029417202,0.471020601173497
"WSA3_Ecoregions","Eastern Highlands","Fish_MMI","Riparian_Vegetation",450,0.0964075943966691,0.055929828678929,-0.00827762247313557,0.190223786320549,373373.294373521,61,206,43,140,0.123917112653839,0.251362206263277,0.134819114559967,0.489901566522917
"WSA3_Ecoregions","Plains and Lowlands","Fish_MMI","Riparian_Vegetation",789,0.159691373386658,0.0446355121209473,0.0828663274899992,0.230081056746828,501380.13704027,98,284,56,351,0.173638455474724,0.285578551897614,0.0862983585996408,0.454484634028021
"WSA3_Ecoregions","West","Fish_MMI","Riparian_Vegetation",296,0.11953397495706,0.056479063754158,0.0164698707836479,0.211797993547399,155389.226159446,35,104,24,133,0.136709834809828,0.306135263852426,0.0781468915729107,0.479008009764835
"WSA9_Ecoregions","Coastal Plains","Fish_MMI","Riparian_Vegetation",192,0.183025990652772,0.0668063363940142,0.0687336791167908,0.283291452743742,185677.75409351,44,69,8,71,0.272898272501069,0.368826794659183,0.0235999164298972,0.33467501640985
"WSA9_Ecoregions","Northern Appalachians","Fish_MMI","Riparian_Vegetation",237,0.208928046370165,0.0889721396249478,0.058220549370092,0.335518697715094,131855.218828021,39,114,23,61,0.188459082203605,0.250650329281231,0.0899691269792513,0.470921461535913
"WSA9_Ecoregions","Northern Plains","Fish_MMI","Riparian_Vegetation",142,0.0393347940310373,0.0409184552703649,-0.0408829954734502,0.11337043455147,21411.5865651114,13,41,10,78,0.0477190873951424,0.255329176033514,0.0752466043734531,0.621705132197891
"WSA9_Ecoregions","Southern Appalachians","Fish_MMI","Riparian_Vegetation",213,0.0166349825471115,0.0679602663986699,-0.123472996081833,0.139270137401964,241518.075545501,22,92,20,79,0.0886808451431999,0.251750850860724,0.159304672891501,0.500263631104575
"WSA9_Ecoregions","Southern Plains","Fish_MMI","Riparian_Vegetation",115,0.0288013421642905,0.0394616559400291,-0.0492957068904882,0.101085778977341,34252.1575389884,6,48,7,54,0.0526408177041249,0.350541595152522,0.0521389157044726,0.544678671438881
"WSA9_Ecoregions","Temporate Plains","Fish_MMI","Riparian_Vegetation",199,0.11692523629451,0.0799489152458542,-0.0328805843481494,0.245003681828668,173752.715752223,26,75,19,79,0.13310124048428,0.232460301556088,0.146802056598597,0.487636401361035
"WSA9_Ecoregions","Upper Midwest","Fish_MMI","Riparian_Vegetation",141,0.191301577127847,0.124781735055404,-0.0327637875716476,0.366754385633862,86285.9230904366,9,51,12,69,0.120949384765314,0.195119488846313,0.115685473065704,0.56824565332267
"WSA9_Ecoregions","Western Mountains","Fish_MMI","Riparian_Vegetation",175,0.13982896643927,0.0710379791272338,0.0113275077937685,0.251628610273303,126817.400030062,24,56,13,82,0.147077144276521,0.304748211041867,0.0687970396001552,0.479377605081457
"WSA9_Ecoregions","Xeric","Fish_MMI","Riparian_Vegetation",121,0.0186339656437785,0.073611776241005,-0.133677377157771,0.150482039429435,28571.8261293841,11,48,11,51,0.0906940419823309,0.312291763277522,0.119646651248102,0.477367543492045
"Std_Fed_Regions","Region_1","Fish_MMI","Riparian_Vegetation",124,0.220628595065075,0.173783459500952,-0.0956433734839002,0.445604471737204,52446.0361625691,15,49,17,43,0.0995519465170158,0.149629428619084,0.129975856014678,0.620842768849222
"Std_Fed_Regions","Region_2","Fish_MMI","Riparian_Vegetation",85,-0.00016341457638247,0.0628680172296053,-0.131317011287863,0.115785543860653,46469.9102256161,18,51,6,10,0.208296572329011,0.449256668056891,0.108590278231844,0.233856481382255
